split,policy,attack_scope,configuration,method,model,threshold,rows,positives,contextual_negatives,tn,fp,fn,tp,precision,recall_sensitivity,specificity,npv,f1,balanced_accuracy,mcc,false_positive_rate,predicted_positive_rate
validacao_2025_pre_pectra,sensitivity,displacement,c_completa,IF,IF:c_completa,q995,270,135,135,134,1,135,0,0.0,0.0,0.9925925925925926,0.49814126394052044,0.0,0.4962962962962963,-0.060971076084969246,0.007407407407407418,0.003703703703703704
validacao_2025_pre_pectra,sensitivity,displacement,c_completa,IF,IF:c_completa,q999,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1034,685,349,344,5,682,3,0.375,0.004379562043795621,0.9856733524355301,0.33528265107212474,0.00865800865800866,0.4950264572396629,-0.05368280214937191,0.014326647564469885,0.007736943907156673
validacao_2025_pre_pectra,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1034,685,349,348,1,683,2,0.6666666666666666,0.00291970802919708,0.997134670487106,0.3375363724539282,0.005813953488372093,0.5000271892581516,0.00047807429479300163,0.002865329512893977,0.0029013539651837525
validacao_2025_pre_pectra,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1034,685,349,348,1,685,0,0.0,0.0,0.997134670487106,0.33688286544046464,0.0,0.498567335243553,-0.0435895526033375,0.002865329512893977,0.0009671179883945841
validacao_2025_pre_pectra,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1010,673,337,332,5,670,3,0.375,0.004457652303120356,0.9851632047477745,0.3313373253493014,0.008810572687224669,0.49481042852544743,-0.055208395004891796,0.014836795252225476,0.007920792079207921
validacao_2025_pre_pectra,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1010,673,337,336,1,671,2,0.6666666666666666,0.0029717682020802376,0.9970326409495549,0.3336643495531281,0.005917159763313609,0.5000022045758176,3.820341223979799e-05,0.0029673590504450953,0.0029702970297029703
validacao_2025_pre_pectra,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1010,673,337,336,1,673,0,0.0,0.0,0.9970326409495549,0.3330029732408325,0.0,0.49851632047477745,-0.04448842168445393,0.0029673590504450953,0.0009900990099009901
validacao_2025_pre_pectra,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1280,808,472,467,5,805,3,0.375,0.0037128712871287127,0.989406779661017,0.3671383647798742,0.007352941176470588,0.49655982547407285,-0.04212099307229593,0.010593220338983023,0.00625
validacao_2025_pre_pectra,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1280,808,472,471,1,806,2,0.6666666666666666,0.0024752475247524753,0.9978813559322034,0.3688332028191073,0.004932182490752158,0.5001783017284779,0.003558001711650659,0.0021186440677966045,0.00234375
validacao_2025_pre_pectra,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1280,808,472,471,1,808,0,0.0,0.0,0.9978813559322034,0.36825645035183735,0.0,0.4989406779661017,-0.03658469247965402,0.0021186440677966045,0.00078125
validacao_2025_pre_pectra,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,1010,673,337,332,5,670,3,0.375,0.004457652303120356,0.9851632047477745,0.3313373253493014,0.008810572687224669,0.49481042852544743,-0.055208395004891796,0.014836795252225476,0.007920792079207921
validacao_2025_pre_pectra,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,1010,673,337,336,1,671,2,0.6666666666666666,0.0029717682020802376,0.9970326409495549,0.3336643495531281,0.005917159763313609,0.5000022045758176,3.820341223979799e-05,0.0029673590504450953,0.0029702970297029703
validacao_2025_pre_pectra,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,1010,673,337,336,1,673,0,0.0,0.0,0.9970326409495549,0.3330029732408325,0.0,0.49851632047477745,-0.04448842168445393,0.0029673590504450953,0.0009900990099009901
validacao_2025_pre_pectra,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,1034,685,349,349,0,684,1,1.0,0.00145985401459854,1.0,0.3378509196515005,0.0029154518950437317,0.5007299270072992,0.02220839979352524,0.0,0.0009671179883945841
validacao_2025_pre_pectra,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,1034,685,349,349,0,685,0,0.0,0.0,1.0,0.33752417794970985,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,1010,673,337,337,0,672,1,1.0,0.0014858841010401188,1.0,0.333994053518335,0.0029673590504451035,0.5007429420505201,0.022277263161457613,0.0,0.0009900990099009901
validacao_2025_pre_pectra,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,24,12,12,12,0,12,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,1280,808,472,472,0,807,1,1.0,0.0012376237623762376,1.0,0.36903831118060987,0.0024721878862793575,0.5006188118811881,0.02137125600296621,0.0,0.00078125
validacao_2025_pre_pectra,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,1280,808,472,472,0,808,0,0.0,0.0,1.0,0.36875,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,1010,673,337,337,0,672,1,1.0,0.0014858841010401188,1.0,0.333994053518335,0.0029673590504451035,0.5007429420505201,0.022277263161457613,0.0,0.0009900990099009901
validacao_2025_pre_pectra,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,1010,673,337,337,0,673,0,0.0,0.0,1.0,0.3336633663366337,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
validacao_2025_pre_pectra,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,270,135,135,135,0,135,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,all,a_completa,AE,AE:a_completa,q990,209,139,70,69,1,138,1,0.5,0.007194244604316547,0.9857142857142858,0.3333333333333333,0.014184397163120569,0.49645426515930113,-0.034378941425912024,0.014285714285714235,0.009569377990430622
transicao_pectra_2025,strict,all,a_completa,AE,AE:a_completa,q995,209,139,70,70,0,139,0,0.0,0.0,1.0,0.3349282296650718,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,all,a_completa,AE,AE:a_completa,q999,209,139,70,70,0,139,0,0.0,0.0,1.0,0.3349282296650718,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,insertion,a_completa,AE,AE:a_completa,q990,207,138,69,69,0,137,1,1.0,0.007246376811594203,1.0,0.33495145631067963,0.014388489208633093,0.5036231884057971,0.04926646390821465,0.0,0.004830917874396135
transicao_pectra_2025,strict,insertion,a_completa,AE,AE:a_completa,q995,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,insertion,a_completa,AE,AE:a_completa,q999,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,displacement,a_completa,AE,AE:a_completa,q990,2,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.5
transicao_pectra_2025,strict,displacement,a_completa,AE,AE:a_completa,q995,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,displacement,a_completa,AE,AE:a_completa,q999,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,all,a_completa,AE,AE:a_completa,q990,357,213,144,132,12,200,13,0.52,0.06103286384976526,0.9166666666666666,0.39759036144578314,0.1092436974789916,0.48884976525821594,-0.04286926206188052,0.08333333333333337,0.0700280112044818
transicao_pectra_2025,sensitivity,all,a_completa,AE,AE:a_completa,q995,357,213,144,139,5,208,5,0.5,0.023474178403755867,0.9652777777777778,0.40057636887608067,0.04484304932735426,0.49437597809076683,-0.03344131216733099,0.03472222222222221,0.028011204481792718
transicao_pectra_2025,sensitivity,all,a_completa,AE,AE:a_completa,q999,357,213,144,144,0,213,0,0.0,0.0,1.0,0.40336134453781514,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,q990,207,138,69,69,0,137,1,1.0,0.007246376811594203,1.0,0.33495145631067963,0.014388489208633093,0.5036231884057971,0.04926646390821465,0.0,0.004830917874396135
transicao_pectra_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,q995,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,q999,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,q990,150,75,75,63,12,63,12,0.5,0.16,0.84,0.5,0.24242424242424243,0.5,0.0,0.16000000000000003,0.16
transicao_pectra_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,q995,150,75,75,70,5,70,5,0.5,0.06666666666666667,0.9333333333333333,0.5,0.11764705882352941,0.5,0.0,0.06666666666666665,0.06666666666666667
transicao_pectra_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,q999,150,75,75,75,0,75,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,all,a_completa,IF,IF:a_completa,q990,209,139,70,69,1,119,20,0.9523809523809523,0.14388489208633093,0.9857142857142858,0.3670212765957447,0.25,0.5647995889003083,0.20345580911604425,0.014285714285714235,0.10047846889952153
transicao_pectra_2025,strict,all,a_completa,IF,IF:a_completa,q995,209,139,70,70,0,130,9,1.0,0.06474820143884892,1.0,0.35,0.12162162162162161,0.5323741007194245,0.15053860137385736,0.0,0.0430622009569378
transicao_pectra_2025,strict,all,a_completa,IF,IF:a_completa,q999,209,139,70,70,0,138,1,1.0,0.007194244604316547,1.0,0.33653846153846156,0.014285714285714287,0.5035971223021583,0.04920508115091437,0.0,0.004784688995215311
transicao_pectra_2025,strict,insertion,a_completa,IF,IF:a_completa,q990,207,138,69,69,0,118,20,1.0,0.14492753623188406,1.0,0.3689839572192513,0.25316455696202533,0.572463768115942,0.23124864503144013,0.0,0.0966183574879227
transicao_pectra_2025,strict,insertion,a_completa,IF,IF:a_completa,q995,207,138,69,69,0,129,9,1.0,0.06521739130434782,1.0,0.3484848484848485,0.12244897959183672,0.532608695652174,0.15075567228888181,0.0,0.043478260869565216
transicao_pectra_2025,strict,insertion,a_completa,IF,IF:a_completa,q999,207,138,69,69,0,137,1,1.0,0.007246376811594203,1.0,0.33495145631067963,0.014388489208633093,0.5036231884057971,0.04926646390821465,0.0,0.004830917874396135
transicao_pectra_2025,strict,displacement,a_completa,IF,IF:a_completa,q990,2,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.5
transicao_pectra_2025,strict,displacement,a_completa,IF,IF:a_completa,q995,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,displacement,a_completa,IF,IF:a_completa,q999,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,all,a_completa,IF,IF:a_completa,q990,357,213,144,143,1,193,20,0.9523809523809523,0.09389671361502347,0.9930555555555556,0.4255952380952381,0.17094017094017094,0.5434761345852895,0.18128951280853442,0.00694444444444442,0.058823529411764705
transicao_pectra_2025,sensitivity,all,a_completa,IF,IF:a_completa,q995,357,213,144,144,0,204,9,1.0,0.04225352112676056,1.0,0.41379310344827586,0.08108108108108109,0.5211267605633803,0.13222789281637798,0.0,0.025210084033613446
transicao_pectra_2025,sensitivity,all,a_completa,IF,IF:a_completa,q999,357,213,144,144,0,212,1,1.0,0.004694835680751174,1.0,0.4044943820224719,0.009345794392523364,0.5023474178403756,0.04357791478928859,0.0,0.0028011204481792717
transicao_pectra_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,q990,207,138,69,69,0,118,20,1.0,0.14492753623188406,1.0,0.3689839572192513,0.25316455696202533,0.572463768115942,0.23124864503144013,0.0,0.0966183574879227
transicao_pectra_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,q995,207,138,69,69,0,129,9,1.0,0.06521739130434782,1.0,0.3484848484848485,0.12244897959183672,0.532608695652174,0.15075567228888181,0.0,0.043478260869565216
transicao_pectra_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,q999,207,138,69,69,0,137,1,1.0,0.007246376811594203,1.0,0.33495145631067963,0.014388489208633093,0.5036231884057971,0.04926646390821465,0.0,0.004830917874396135
transicao_pectra_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,q990,150,75,75,74,1,75,0,0.0,0.0,0.9866666666666667,0.4966442953020134,0.0,0.49333333333333335,-0.08192319205190404,0.013333333333333308,0.006666666666666667
transicao_pectra_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,q995,150,75,75,75,0,75,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,q999,150,75,75,75,0,75,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,all,b_completa,AE,AE:b_completa,q990,209,139,70,70,0,139,0,0.0,0.0,1.0,0.3349282296650718,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,all,b_completa,AE,AE:b_completa,q995,209,139,70,70,0,139,0,0.0,0.0,1.0,0.3349282296650718,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,all,b_completa,AE,AE:b_completa,q999,209,139,70,70,0,139,0,0.0,0.0,1.0,0.3349282296650718,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,insertion,b_completa,AE,AE:b_completa,q990,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,insertion,b_completa,AE,AE:b_completa,q995,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,insertion,b_completa,AE,AE:b_completa,q999,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,displacement,b_completa,AE,AE:b_completa,q990,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,displacement,b_completa,AE,AE:b_completa,q995,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,strict,displacement,b_completa,AE,AE:b_completa,q999,2,1,1,1,0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,all,b_completa,AE,AE:b_completa,q990,357,213,144,144,0,213,0,0.0,0.0,1.0,0.40336134453781514,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,all,b_completa,AE,AE:b_completa,q995,357,213,144,144,0,213,0,0.0,0.0,1.0,0.40336134453781514,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,all,b_completa,AE,AE:b_completa,q999,357,213,144,144,0,213,0,0.0,0.0,1.0,0.40336134453781514,0.0,0.5,0.0,0.0,0.0
transicao_pectra_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,q990,207,138,69,69,0,138,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
