audit_id,audit_priority,detection_event_id,dataset_id,split,detector,validation_status,semantic_evidence,protocols,pool_addresses,attacker_address,attacker_executor_address,economic_entity_addresses,attacker_front_hash,attacker_front_index,attacker_front_status,attacker_front_selector,attacker_back_hash,attacker_back_index,attacker_back_status,attacker_back_selector,victim_hash,victim_index,victim_status,victim_selector,attacker_gas_cost_wei,attacker_gas_cost_eth,attacker_native_value_out_wei,attacker_transfer_events,attacker_token_deltas_raw_json,weth_delta_wei,weth_delta_eth,weth_after_gas_wei,weth_after_gas_eth,economic_status,front_etherscan_url,back_etherscan_url,victim_etherscan_url
semantic__displacement__2370,1,2370,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x4a7e0a9e2c628494395a4ea04d9222114f20b00b,,0x4a7e0a9e2c628494395a4ea04d9222114f20b00b,0x60b935f7d5ab4c1e399efad7bc2a913333404471842187a2396a04382d645ccc,48,1,0x0162e2d0,,,,,0x01d8fbc43b27342373d95487abeaa8b835c41ee0ea8027cce00de7a2a538cb5c,49,0,0x0162e2d0,3845010370265744,0.003845010370265744,381000000000000000,1,"{""0x0353e9f2e8783135f2b71063c66ff62345d95e53"":6569146764655686692}",,,,,requires_token_valuation,https://etherscan.io/tx/0x60b935f7d5ab4c1e399efad7bc2a913333404471842187a2396a04382d645ccc,,https://etherscan.io/tx/0x01d8fbc43b27342373d95487abeaa8b835c41ee0ea8027cce00de7a2a538cb5c
semantic__displacement__351,4,351,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x404b13667226f69ad328190cb461892b65f6354e,0x166f05ab1bd636499330cd0ed3ad3f0ca36ef00d,,0x166f05ab1bd636499330cd0ed3ad3f0ca36ef00d,0x733fefacae294100b7498de9a124af16fb547aad19ad13ef4ad0df19de002b6c,9,1,0x0162e2d0,,,,,0xb64cafea5082a822c8e0f62d25f522351a9c2d638af3febeec9a98bb43405e68,10,1,0x0162e2d0,9772053361613400,0.009772053361613400,100000000000000000,1,"{""0xf34a43471e4a9cbf28e004d1b95b52a59b449dd6"":600000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x733fefacae294100b7498de9a124af16fb547aad19ad13ef4ad0df19de002b6c,,https://etherscan.io/tx/0xb64cafea5082a822c8e0f62d25f522351a9c2d638af3febeec9a98bb43405e68
semantic__displacement__357,4,357,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x404b13667226f69ad328190cb461892b65f6354e,0x534054ed8e5cf7a901e9aa556998f11b2b09fa18,,0x534054ed8e5cf7a901e9aa556998f11b2b09fa18,0x86a935e4d81981ec49fc95012d55dfd0f6042a0b998f9835c6f2755eada9a88f,14,1,0x0162e2d0,,,,,0x7a5c3eb2746422d74f6634361bb17e66f8b1b5daba39e4f17a2313050f4c4b5c,15,1,0x0162e2d0,9777804823766100,0.009777804823766100,240000000000000000,1,"{""0xf34a43471e4a9cbf28e004d1b95b52a59b449dd6"":600000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x86a935e4d81981ec49fc95012d55dfd0f6042a0b998f9835c6f2755eada9a88f,,https://etherscan.io/tx/0x7a5c3eb2746422d74f6634361bb17e66f8b1b5daba39e4f17a2313050f4c4b5c
semantic__displacement__361,4,361,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x404b13667226f69ad328190cb461892b65f6354e,0x5610796b7058f4fd8f2fd5b89ef55a70b8ed3e77,,0x5610796b7058f4fd8f2fd5b89ef55a70b8ed3e77,0x0eee1ee0b4f5233babd20cb658712ed1bcffc75e502aa44631032ce7e03d432d,17,1,0x0162e2d0,,,,,0x0ebd11b72c3fb2be0abdb2a48eca89b06b26b6389872d0133003b03d9a19f9a3,18,1,0x0162e2d0,9779295606888470,0.009779295606888470,331000000000000000,1,"{""0xf34a43471e4a9cbf28e004d1b95b52a59b449dd6"":600000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x0eee1ee0b4f5233babd20cb658712ed1bcffc75e502aa44631032ce7e03d432d,,https://etherscan.io/tx/0x0ebd11b72c3fb2be0abdb2a48eca89b06b26b6389872d0133003b03d9a19f9a3
semantic__displacement__362,4,362,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x404b13667226f69ad328190cb461892b65f6354e,0x48d55dcd8bc1e43f4f345b5a69eb0bd2fd87c184,,0x48d55dcd8bc1e43f4f345b5a69eb0bd2fd87c184,0x0ebd11b72c3fb2be0abdb2a48eca89b06b26b6389872d0133003b03d9a19f9a3,18,1,0x0162e2d0,,,,,0xed391caaf327e99cd777540aa37a7dfb647e0d44c587af59c8a1b857816d8259,19,1,0x0162e2d0,9776130592249710,0.009776130592249710,331000000000000000,1,"{""0xf34a43471e4a9cbf28e004d1b95b52a59b449dd6"":600000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x0ebd11b72c3fb2be0abdb2a48eca89b06b26b6389872d0133003b03d9a19f9a3,,https://etherscan.io/tx/0xed391caaf327e99cd777540aa37a7dfb647e0d44c587af59c8a1b857816d8259
semantic__displacement__366,4,366,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x404b13667226f69ad328190cb461892b65f6354e,0xb0521f39826ad3ceae124c02cbed997cffc31d87,,0xb0521f39826ad3ceae124c02cbed997cffc31d87,0x37f8955ca99af8b2957923ab9e0a4648d38f70503e64f3ed67f876c29beedac5,23,1,0x0162e2d0,,,,,0xfc9cf67de8eee1519869b997f087437f956942db26a361c0c1edcbebce36667c,24,1,0x0162e2d0,9781710363246600,0.009781710363246600,210000000000000000,1,"{""0xf34a43471e4a9cbf28e004d1b95b52a59b449dd6"":600000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x37f8955ca99af8b2957923ab9e0a4648d38f70503e64f3ed67f876c29beedac5,,https://etherscan.io/tx/0xfc9cf67de8eee1519869b997f087437f956942db26a361c0c1edcbebce36667c
semantic__displacement__446,4,446,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.812.",uniswap_v3,0xdb9580b93e4c6f126f74db3a59166a39dda532cd,0x2d9a8758dece0cc870eb7dbb9b127e748f9ae888,,0x2d9a8758dece0cc870eb7dbb9b127e748f9ae888,0x6234d5c42f2ad38aa97c50ae20317afdae80c85a3997e4be09ce40e8b8e4f998,9,1,0x75713a08,,,,,0x81828764907c22428c85d2f5abb864e9e4eb0ca948415b5dd35ff8c244e7d427,10,1,0x75713a08,9057060470621696,0.009057060470621697,0,1,"{""0x873ec47bde28a13f0f92ef2e379b7550171506f8"":-71242059034395477165993}",,,,,requires_token_valuation,https://etherscan.io/tx/0x6234d5c42f2ad38aa97c50ae20317afdae80c85a3997e4be09ce40e8b8e4f998,,https://etherscan.io/tx/0x81828764907c22428c85d2f5abb864e9e4eb0ca948415b5dd35ff8c244e7d427
semantic__displacement__448,4,448,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.812.",uniswap_v3,0xdb9580b93e4c6f126f74db3a59166a39dda532cd,0xd22dda5feb3f4244254174e3faa0a81b67238f69,,0xd22dda5feb3f4244254174e3faa0a81b67238f69,0x2227051d8d7cf9b20ba8c078ad985659bebc7f2399f41a1b3bbc9516627fc842,16,1,0x75713a08,,,,,0x9dcea680e7f94002a0a906f91cd68308fa3ce0da30e6ae76e89fae985d7762ce,17,1,0x75713a08,6104533900135820,0.006104533900135820,0,1,"{""0x873ec47bde28a13f0f92ef2e379b7550171506f8"":-93360999914600689846540}",,,,,requires_token_valuation,https://etherscan.io/tx/0x2227051d8d7cf9b20ba8c078ad985659bebc7f2399f41a1b3bbc9516627fc842,,https://etherscan.io/tx/0x9dcea680e7f94002a0a906f91cd68308fa3ce0da30e6ae76e89fae985d7762ce
semantic__displacement__511,4,511,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xa94fcc433fd2cee1eae987f1ddb7b5ea3f05c1ce,0x11dfc524635232d1613b3ea1c91d2f259b9f6c76,,0x11dfc524635232d1613b3ea1c91d2f259b9f6c76,0xeb511b0a7991e30247f89a30e49b7cee2dd3edde2a87871f1df9c2f3d1d348ae,3,1,0x0162e2d0,,,,,0x7664942fe4ce41767adb1ea21b6906029970609af796f919646d561668f11d09,4,1,0x0162e2d0,21143957819849892,0.021143957819849891,100000000000000000,1,"{""0x8f8afd9e75205707d458b6c832df23d37518ab11"":7650611576023156}",,,,,requires_token_valuation,https://etherscan.io/tx/0xeb511b0a7991e30247f89a30e49b7cee2dd3edde2a87871f1df9c2f3d1d348ae,,https://etherscan.io/tx/0x7664942fe4ce41767adb1ea21b6906029970609af796f919646d561668f11d09
semantic__displacement__512,4,512,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.929.",uniswap_v2,0xa94fcc433fd2cee1eae987f1ddb7b5ea3f05c1ce,0xea19116a7b02be4b69f6e70e885db666ad39e8cf,,0xea19116a7b02be4b69f6e70e885db666ad39e8cf,0xf26d8ae4aa18366b6644ae510e936bc7d860c341f39c8319da045224881192df,5,1,0x0162e2d0,,,,,0x3042eb8d9e4463f5ade18a9c31fdf806d356cace8a95f07d4a1ffa55d4896cd9,6,1,0x0162e2d0,14823086015913828,0.014823086015913828,100000000000000000,1,"{""0x8f8afd9e75205707d458b6c832df23d37518ab11"":6792257467179973}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf26d8ae4aa18366b6644ae510e936bc7d860c341f39c8319da045224881192df,,https://etherscan.io/tx/0x3042eb8d9e4463f5ade18a9c31fdf806d356cace8a95f07d4a1ffa55d4896cd9
semantic__displacement__625,4,625,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0xf232c824470749629e6a047c1ee0654c75f2c730,0xe7256f8dc546969b172fc972455a4d0a6cefeda8,,0xe7256f8dc546969b172fc972455a4d0a6cefeda8,0xcdd636b2bb1dbd92310d13aca55f41950d0ca7a633bc6728de40c1e32f2185eb,1,1,0x0162e2d0,,,,,0x44a11e99607c24bf5804352ee3fbe1633d31b529709d11c65d682acccda9f445,2,1,0x0162e2d0,7201844085679014,0.007201844085679014,56000000000000000,1,"{""0xb8521321d28cc98cfb047113b398d0fd5a04c131"":135322608298091207924547}",,,,,requires_token_valuation,https://etherscan.io/tx/0xcdd636b2bb1dbd92310d13aca55f41950d0ca7a633bc6728de40c1e32f2185eb,,https://etherscan.io/tx/0x44a11e99607c24bf5804352ee3fbe1633d31b529709d11c65d682acccda9f445
semantic__displacement__722,4,722,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 0.900.",uniswap_v2,0x5ce2c2afae1b27dd2b623f4cbcf84f07f47856ba,0x82ba043d37845d380f626f363d5d8570d0b3dd2c,,0x82ba043d37845d380f626f363d5d8570d0b3dd2c,0x5d2cd11b8f2768530efb20bae04f86ace8614ef9c0802f6c1b3d3a2aa4fb16fb,132,1,0x3593564c,,,,,0xc04d40a0fc8990335abcfb3b479c94a371e774cb2649e8aeca96c0ccc293b038,133,1,0x3593564c,6158702070633630,0.006158702070633630,100000000000000000,1,"{""0xc092a137df3cf2b9e5971ba1874d26487c12626d"":5660460327401022235453}",,,,,requires_token_valuation,https://etherscan.io/tx/0x5d2cd11b8f2768530efb20bae04f86ace8614ef9c0802f6c1b3d3a2aa4fb16fb,,https://etherscan.io/tx/0xc04d40a0fc8990335abcfb3b479c94a371e774cb2649e8aeca96c0ccc293b038
semantic__displacement__844,4,844,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x498fba8d73c0911f85c6074c69594323bf02fbbe,,0x498fba8d73c0911f85c6074c69594323bf02fbbe,0x908905644628002ea8d2c218eae60e54818e84dd3bd71a7fb595dabd2cc18fba,3,1,0x0162e2d0,,,,,0xf4baee7cd0768096414d663091105d32b35a2f5e61810cea31a716aa28e18375,4,1,0x0162e2d0,7987259101649355,0.007987259101649356,811000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":12300000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x908905644628002ea8d2c218eae60e54818e84dd3bd71a7fb595dabd2cc18fba,,https://etherscan.io/tx/0xf4baee7cd0768096414d663091105d32b35a2f5e61810cea31a716aa28e18375
semantic__displacement__846,4,846,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0xdace73b2e116bd6b01b3c391c4875ef7d3d2a8e3,,0xdace73b2e116bd6b01b3c391c4875ef7d3d2a8e3,0x517936b7ea400372be1d1006859fd48528a4bc1e85a9fe57f8237c131250c892,5,1,0x0162e2d0,,,,,0x717b07c5dedc03d3c19cb5ae0734d89c8b1ae75ab7d6f94d201652f527d0822e,6,1,0x0162e2d0,7993654828727616,0.007993654828727615,411000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":12300000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x517936b7ea400372be1d1006859fd48528a4bc1e85a9fe57f8237c131250c892,,https://etherscan.io/tx/0x717b07c5dedc03d3c19cb5ae0734d89c8b1ae75ab7d6f94d201652f527d0822e
semantic__displacement__849,4,849,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x122fe9c475eeda9aa8a16175944b0aa34e405479,,0x122fe9c475eeda9aa8a16175944b0aa34e405479,0xc0797dd1349610db524d4adb3eaffcee74278c8d6f4fc3befa4654a9571f7f92,8,1,0x0162e2d0,,,,,0x7f430244c40d20bd91bb0cad70a30e3ba325ed36906297035664f4c4cb038954,9,1,0x0162e2d0,7988943528177345,0.007988943528177346,400000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":12300000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xc0797dd1349610db524d4adb3eaffcee74278c8d6f4fc3befa4654a9571f7f92,,https://etherscan.io/tx/0x7f430244c40d20bd91bb0cad70a30e3ba325ed36906297035664f4c4cb038954
semantic__displacement__854,4,854,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0xfbdfd951bfc8550055aa1c615f01c1d5fe3c1a33,,0xfbdfd951bfc8550055aa1c615f01c1d5fe3c1a33,0xea5238fbc5757152a2fa81a2ad03575340ba7dbf64cfa612ec8f0339eb766fa7,13,1,0x0162e2d0,,,,,0x10ae3978191ff620783ee0335525c4730ad019ad3e98af0f5b9d91fbf2df467c,14,1,0x0162e2d0,7984418882444807,0.007984418882444807,422000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":12300000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xea5238fbc5757152a2fa81a2ad03575340ba7dbf64cfa612ec8f0339eb766fa7,,https://etherscan.io/tx/0x10ae3978191ff620783ee0335525c4730ad019ad3e98af0f5b9d91fbf2df467c
semantic__displacement__857,4,857,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x442abfe80c20c8063f23e4029eca2fc928a88022,,0x442abfe80c20c8063f23e4029eca2fc928a88022,0x10ae3978191ff620783ee0335525c4730ad019ad3e98af0f5b9d91fbf2df467c,14,1,0x0162e2d0,,,,,0xbd4d5b8d7e5e9963fa528e61b5232bcbcb01a982334431d6fbe0d3803f5fb2f6,15,1,0x0162e2d0,7978157439438384,0.007978157439438385,422000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":12300000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x10ae3978191ff620783ee0335525c4730ad019ad3e98af0f5b9d91fbf2df467c,,https://etherscan.io/tx/0xbd4d5b8d7e5e9963fa528e61b5232bcbcb01a982334431d6fbe0d3803f5fb2f6
semantic__displacement__883,4,883,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x07550c1bdeee4752aac72d4cf2bff3b47936a5dd,,0x07550c1bdeee4752aac72d4cf2bff3b47936a5dd,0xe80ab750447fbc35ff71b3351cac7e3804e3b57db2337ef58b8b53da4178044a,46,1,0x0162e2d0,,,,,0x7ffaa4ddc1b7c14b6c2000a43b87a0fbe21dc239564eb3657c1436cdaadf0b4c,47,1,0x0162e2d0,7831588154136528,0.007831588154136529,250000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":4568244669350467}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe80ab750447fbc35ff71b3351cac7e3804e3b57db2337ef58b8b53da4178044a,,https://etherscan.io/tx/0x7ffaa4ddc1b7c14b6c2000a43b87a0fbe21dc239564eb3657c1436cdaadf0b4c
semantic__displacement__908,4,908,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x1282d95d52dd036477350fc5869b92e2a3dc8870,,0x1282d95d52dd036477350fc5869b92e2a3dc8870,0x0beeabe8653de5909f37f6f2097c29ca711501c7aca5567f594db170bb0b8e61,78,1,0x0162e2d0,,,,,0x20e16f7d97f642178bb8c193a3a2804f588f6b4ac01a66dc4037b04fd915934d,79,1,0x0162e2d0,7647861755641032,0.007647861755641032,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":256519834254379}",,,,,requires_token_valuation,https://etherscan.io/tx/0x0beeabe8653de5909f37f6f2097c29ca711501c7aca5567f594db170bb0b8e61,,https://etherscan.io/tx/0x20e16f7d97f642178bb8c193a3a2804f588f6b4ac01a66dc4037b04fd915934d
semantic__displacement__912,4,912,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x7fb6df4601bd83b066bb2620b0abb17449fb8ef6,,0x7fb6df4601bd83b066bb2620b0abb17449fb8ef6,0xfc3f76a16939547ef630ba5722a2d6cdd7d0b1071f5445a4872b37e824adbeff,82,1,0x0162e2d0,,,,,0x24d8d0c2274e82e5583db57d51ef66987ea9252eeccc9811541e053d9b467c31,83,1,0x0162e2d0,7655052848996116,0.007655052848996116,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":254114714856738}",,,,,requires_token_valuation,https://etherscan.io/tx/0xfc3f76a16939547ef630ba5722a2d6cdd7d0b1071f5445a4872b37e824adbeff,,https://etherscan.io/tx/0x24d8d0c2274e82e5583db57d51ef66987ea9252eeccc9811541e053d9b467c31
semantic__displacement__913,4,913,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x5d0a9ff44837f3d1f606c3d23f676e00a3bf9ab2,,0x5d0a9ff44837f3d1f606c3d23f676e00a3bf9ab2,0x24d8d0c2274e82e5583db57d51ef66987ea9252eeccc9811541e053d9b467c31,83,1,0x0162e2d0,,,,,0x9330db8c4a271880170e26c61d79c939035f68c4cc772491d156acb0f6251018,84,1,0x0162e2d0,7654549553013650,0.007654549553013650,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":253320524993336}",,,,,requires_token_valuation,https://etherscan.io/tx/0x24d8d0c2274e82e5583db57d51ef66987ea9252eeccc9811541e053d9b467c31,,https://etherscan.io/tx/0x9330db8c4a271880170e26c61d79c939035f68c4cc772491d156acb0f6251018
semantic__displacement__914,4,914,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x8d3faf6f2d812d039a8a02a60ff120be0aafbb4e,,0x8d3faf6f2d812d039a8a02a60ff120be0aafbb4e,0x9330db8c4a271880170e26c61d79c939035f68c4cc772491d156acb0f6251018,84,1,0x0162e2d0,,,,,0xdb2930ae44fbd79818710fb2f7dd7265c5b21f995ec7c9e2feba86bea6fc6779,85,1,0x0162e2d0,7644991257523204,0.007644991257523204,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":252530054320233}",,,,,requires_token_valuation,https://etherscan.io/tx/0x9330db8c4a271880170e26c61d79c939035f68c4cc772491d156acb0f6251018,,https://etherscan.io/tx/0xdb2930ae44fbd79818710fb2f7dd7265c5b21f995ec7c9e2feba86bea6fc6779
semantic__displacement__917,4,917,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x011708dbb00230f76ac9d7194ac2e3e111772b18,,0x011708dbb00230f76ac9d7194ac2e3e111772b18,0xf9b8caa74e11d7918c201d0169eccd086fc3029b5dc86e15f1fef8ed744d609e,86,1,0x0162e2d0,,,,,0x67e69480747e122eee0b5963fa7ec8bcdd8927cb2f7f454dff63fd460d58a5b8,87,1,0x0162e2d0,7929941792996232,0.007929941792996232,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":250960177956679}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf9b8caa74e11d7918c201d0169eccd086fc3029b5dc86e15f1fef8ed744d609e,,https://etherscan.io/tx/0x67e69480747e122eee0b5963fa7ec8bcdd8927cb2f7f454dff63fd460d58a5b8
semantic__displacement__919,4,919,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0xe6d204a991f2e92e6b47f1ce5143019d8a7b01f6,,0xe6d204a991f2e92e6b47f1ce5143019d8a7b01f6,0x86f417275db3bb8b5c4f37c6fe36895f8bedd06b5066f482282417c78703e87a,88,1,0x0162e2d0,,,,,0xe727b2b6accdf1965ed667ee025c26157a9265b5c4b06327cd97c333bb6842cf,89,1,0x0162e2d0,7654997538093446,0.007654997538093446,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":249404902384746}",,,,,requires_token_valuation,https://etherscan.io/tx/0x86f417275db3bb8b5c4f37c6fe36895f8bedd06b5066f482282417c78703e87a,,https://etherscan.io/tx/0xe727b2b6accdf1965ed667ee025c26157a9265b5c4b06327cd97c333bb6842cf
semantic__displacement__923,4,923,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0xfe8a341d2b226e5c2cdd0d02853748b2a3bb1760,,0xfe8a341d2b226e5c2cdd0d02853748b2a3bb1760,0xc160c587eadac8efd28a1807ee8bef15303e21cc290d83d687135be707b6d920,92,1,0x0162e2d0,,,,,0x4b816fa64d57c40f22aaaf86a69e91455894ac5f287264009c9ea11aed927c2a,93,1,0x0162e2d0,7647425664811922,0.007647425664811922,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":247098971328122}",,,,,requires_token_valuation,https://etherscan.io/tx/0xc160c587eadac8efd28a1807ee8bef15303e21cc290d83d687135be707b6d920,,https://etherscan.io/tx/0x4b816fa64d57c40f22aaaf86a69e91455894ac5f287264009c9ea11aed927c2a
semantic__displacement__926,4,926,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0x438556fb995844a0a4e37833d800e67cda82ba72,,0x438556fb995844a0a4e37833d800e67cda82ba72,0xe46cdc5a6f6ae09c5e74f9ae5282860e06bbc52d6b4bc18d0a8bade768888a9d,94,1,0x0162e2d0,,,,,0xd9c32d6c313df81d636e8297f0540af24eff26332019ca51120ec0cf21d91db7,95,1,0x0162e2d0,7645804889596652,0.007645804889596652,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":245579413917375}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe46cdc5a6f6ae09c5e74f9ae5282860e06bbc52d6b4bc18d0a8bade768888a9d,,https://etherscan.io/tx/0xd9c32d6c313df81d636e8297f0540af24eff26332019ca51120ec0cf21d91db7
semantic__displacement__929,4,929,independent_sampled__transicao_dencun_2024,transicao_dencun_2024,displacement,probable,"Ordem, seletor, calldata e pool são compatíveis, mas não foi comprovado efeito adverso suficiente; similaridade 1.000.",uniswap_v2,0x088f76f2e59958d9e72a24ccd87729774da4362a,0xe42080be3725f329c28bf616d893a4b08a72bc6b,,0xe42080be3725f329c28bf616d893a4b08a72bc6b,0x49f74c6f5ad21385d0ad021efc9985bd74e0ffec6b6c7314e53db5a8ac0f3694,96,1,0x0162e2d0,,,,,0x312e1aa329006fd0f592f138e29d8c18c739bbfc03e0ebb53ee6c6fef42ee708,97,1,0x0162e2d0,7647926487914834,0.007647926487914834,20000000000000000,1,"{""0x76be46dd1e381898397c3488076a35de41198967"":244073837447330}",,,,,requires_token_valuation,https://etherscan.io/tx/0x49f74c6f5ad21385d0ad021efc9985bd74e0ffec6b6c7314e53db5a8ac0f3694,,https://etherscan.io/tx/0x312e1aa329006fd0f592f138e29d8c18c739bbfc03e0ebb53ee6c6fef42ee708
