split,tx_hash,roles,attack_types,event_keys,event_count,strict_label,strict_conflict,sensitivity_label,sensitivity_conflict,reference_scope
treino_2024_pos_dencun,0xa08090c0f693f1c877774e911b1fc5bc096e9caef5a8a91d8dd9e01f298c7a1e,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__522,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa08224937032ad20f8ad7a4d2fed710998e2403672e70137fd49db19636bfee4,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__23558,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0aba97b08bb6d6a2b6df481cc4ac2e730b5cc947d938640e15879d57301baa4,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__7598,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0aeb054f14176c5fb6f3cce6c914e57800ee54590795e7473e746c2b833184c,victim,displacement,treino_2024_pos_dencun::semantic__displacement__18999,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0b006f056b6a0e37b8337d7f61e1b006f7134ffb7803b3293e361c8a6d56b29,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__8337,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0bbaf854a73a9e4d09806c8ae5d0c444c37874ef6c7f726d8b04538eead74a4,victim,insertion,treino_2024_pos_dencun::semantic__insertion__18440,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0c99f688990ddc5837c042dcadf4c0c24b5ab2920bedb6e27a08c35190bcef0,victim,insertion,treino_2024_pos_dencun::semantic__insertion__25205,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0cb2e1185dfd21add971478ee687342398bfa0b7115e3d318a4a86e67cf6375,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__40000,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0d0b23a5811f8fe20abebc770ba48512a7c0bf776befca5b4094c2d44979a12,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__4691,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0eddbb124ca26743bed914cf0dfa48223d02fe8fa4b9967247f32ab55b88137,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__17361,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa0ff77154a6ebcc455a6279e6c6c3733afb7881c2e4edcda8dbd317ac5888cdd,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__17999,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa107534d13d051f83cc66b90c605ca7489c239fde074f930f28507ebf18557dd,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__20581,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa1250f5acdfc6ed9518c77d826a1090d02629c2d9ff99b07c690ad9c6164e1d6,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__10829,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa12a48467ac5d4330d108a4c0f36a60fa55e3effc91f43de1a7187f8f5fedb15,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__1949,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa13f0991bcea05c99786eb2d13b9fc6529ac0cb89a515ce9dabf3dfd41d98dee,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__20531|treino_2024_pos_dencun::semantic__displacement__20532,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa161e270f539768c26d96ffc97fa24ceb5dab5c7bdc5cfd46d25a4658ef8f3f2,victim,displacement,treino_2024_pos_dencun::semantic__displacement__25520,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa16af5d091b03bcdb6c928ac0a5823e5db31b9cc1b8bf8b1d19e4c3e4f3ffb36,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19865|treino_2024_pos_dencun::semantic__displacement__19866,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa184f2dc30c7f54ea1207ce02bf1a6bb1275a662cee5b989c94af3377103ea0d,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__4989,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa19c0ec6158c794b926bb7e45b43136aab6eaa08bc806affb3c4aee28f2e0143,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__16333,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa19c960516510aaf40dc1b293ae04992e10ce723a1eb097448c4e51b086dee72,victim,displacement,treino_2024_pos_dencun::semantic__displacement__38420,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa1c9312346378b03a77d08ae314163f7a0fa2c3ac89ee77878730fcce3500fb5,victim,insertion,treino_2024_pos_dencun::semantic__insertion__18068,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa1d546d83adfe911af7a18188089a59b482d80521db55f9df86dae810e468583,victim,displacement,treino_2024_pos_dencun::semantic__displacement__32409,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa1db7b73e2d81b650e43e1e7e6e72500eb944a7ce2b5e454bdd6fb1ea35dc75d,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__20476,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa1f2b4e41da6e0486d74ce4feacf4920521657306cdebfa6b7b27f4c44df524e,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__41521,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa1f3e5af9eeb6a51e5d59a494b9fa7b772d8c803944f2f3ecbdc053a5973e261,victim,displacement,treino_2024_pos_dencun::semantic__displacement__32969,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2199af5392379958e9fa6460364a8c5634ab3aacfddf3fe32ee3cf606e0833b,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__9363,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa221d7e54fc3f956324ef07264c368ab5544538b7cd672b73ce763fdaabf4efc,victim,insertion,treino_2024_pos_dencun::semantic__insertion__11533,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa23f293e7b024a21fd972c6800ae6dc906652f2e15cdc5617d487803b5c477cc,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__19429,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2759d490a450969a07f84ee78c3a37877a37e80c197621d11782e28b6cacf68,victim,insertion,treino_2024_pos_dencun::semantic__insertion__36360,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2785d931c1bdf92d46b1412208c4a65a9d111f490efe5eef26624c6d82cb0e9,victim,displacement,treino_2024_pos_dencun::semantic__displacement__16854,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa28692837e4c52d57ff0db03312ffe14b3d61469c205f429b0d7a317572099da,victim,insertion,treino_2024_pos_dencun::semantic__insertion__25221,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa296df0f9224a2e61038f7c6d3e46172fe2bd4d4dec48e07ef5c8eca724cb350,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__7598,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2c298b3fe65ac5156b0b7f2ba271700bd7892d89fd643ac25dcd3d8f8c486e7,victim,insertion,treino_2024_pos_dencun::semantic__insertion__20418,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2c90c21b8cf6e3a31c4e0cc47849721b14f4c6ec64201d59f3fd8ce03192da0,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__20148,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2d147ff5b9d4145cf146b42ee253396ecdbebd4dd48dba145df27f34c9399e0,victim,insertion,treino_2024_pos_dencun::semantic__insertion__22369,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2e5bfcba07479f0877655dbbe371e91f39c23c6ec94b5c7f789344256147f12,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__28496,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2e7319468f6e2e6b5142516217a421c9ee8118ff63c83d1117866cdb58abe89,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__18553,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa2f8a9c25dfa866e8168403e262f98212146cd3aa344691e0e6dca11aa8b372c,victim,displacement,treino_2024_pos_dencun::semantic__displacement__18279,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa304081620de3418a252c6e5b9277a311957ff005dbbad9b9d27f835ef08e202,victim,insertion,treino_2024_pos_dencun::semantic__insertion__22499,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa3496065f14d9b54c496999f03b37dc6690d0c5a597f5af468451d5afedc5b06,victim,insertion,treino_2024_pos_dencun::semantic__insertion__13460,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa34c01756f98f5e2626ed8a0b0b6d1325f1bc7e2ae9e2598f66759ac775e97e8,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__8807,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa34d66c01bbaf1a7741f2e3a581db176b6e9f0abef20df6a67a28d4f49742901,victim,displacement,treino_2024_pos_dencun::semantic__displacement__25938,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa360ca6a829b67b44c5aed7187447e47823e2bc45228469b48ac91e53234198c,victim,displacement,treino_2024_pos_dencun::semantic__displacement__26553,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa388761f26b465446fb03f2635249b6b29ee5dd95c66bd780ef5401c9ed606af,victim,displacement,treino_2024_pos_dencun::semantic__displacement__32956,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa389d5123896b8b48c158e16bc64fd4402a538badfdc5b4ddf99f338bccc4bcc,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__23549,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa39857f4e052fa21458249416ec17d184bfe70bd992daed0467959e59a528fb8,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__30670,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa3b0fe7b035b5cc0f5c12242c5e5ce2de7f124d38048c9b75c24dc3906cb9f66,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__41385|treino_2024_pos_dencun::semantic__displacement__41386,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa3badf19d58b2b5e80692b26ceab2d7003a001f28f90b516d862f1d2c13cfa00,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__16245,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa3cdca717c863d8119cb86aac6097ca82ec2b639cdfc230d1ca824ec08890a2c,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__30698,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa3db8e46fc956666ce0fbdbc826b2bef495df1e813cadbb58646a9ca9492fa98,victim,displacement,treino_2024_pos_dencun::semantic__displacement__4507,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa3ed6b1b3a2fddc2abfd00ff8509643ed6871130568c1eabad57534fa278132b,victim,displacement,treino_2024_pos_dencun::semantic__displacement__38400,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa41e420a10920137067c7169dc63929eab9d69b61de545836ddb0181b4c4c6e9,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__24715,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa4488b8c7d2c0189e20ef5e2894910322cff37b05389d90b6dda78984db1a356,victim,insertion,treino_2024_pos_dencun::semantic__insertion__6819,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa4539deffed79b22b94cdc619b2fc5c1f894a669028a1a0ad3a92ac48750e81f,victim,insertion,treino_2024_pos_dencun::semantic__insertion__36595,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa465a0f91121cddaeee80fb399e98c3f3e9abbca7b8e1f249da4928162a193ca,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__5313,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa46ef74e3b040693beda86d97022fc957946baaed3fcafa3fd439496c07493e5,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__20880,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa47d4b645ea5e3c6f497dc9ca7786cc50cee01135e12598f30b9b63e04174f5a,victim,displacement,treino_2024_pos_dencun::semantic__displacement__19777,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa48d2ec1ce04e61fc6cdabaf97a4387e9f2e82ee01d9172385553d5beec008fa,victim,displacement,treino_2024_pos_dencun::semantic__displacement__10270,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa49752ea8ddd981bcaf5e5520de599def091f24dbf08f44053f615e840a06c5b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__15446|treino_2024_pos_dencun::semantic__displacement__15448,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa4a9195d996241c228b649b1420699fa1321f85df87b672cbfd755e07a516193,victim,displacement,treino_2024_pos_dencun::semantic__displacement__29026,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa4d409f3a053e3a897b215fdbb928395eb44aea3016f445202aad3db2365aa39,victim,displacement,treino_2024_pos_dencun::semantic__displacement__7075,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa4e722b2ad70396397cd7df9b3c98c4ddba6d2e0993b926c01f9649af241f265,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__20273,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa4f8d12bc89c2aed24deda71f1b1e25aeab7cb449f1d01496440108eec42a0f3,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__4391,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa5062b2f03c5170bda66104cf506521d6776c675ac09e67745f4503af5ccf29f,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__7666,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa51ad4371b24695a8fbb191ca2901253c2aca2217d4e19aa5c5c06ea227bded0,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__6858,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa51e653a40383b4163ab6eea1379f69f52f0991fd4f02c0e5e49fa653beade42,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__17880,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa5224e74a2395d1b276f6ba6c85ce7b4c85463926aa08645be503beaa9c66453,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__25068,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa5389f9b3bd72ee2449cc0fa4596fe75008a44c44c484ee19bd56fbf578af371,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__10006,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa545b5bb57bb15ed00dd96234fc1446a10e4f9bc55fe1872f9f9d41511a030b0,victim,insertion,treino_2024_pos_dencun::semantic__insertion__21702,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa54bfdae34e9cf16ab0e51ff69244959c9ee73b10f7c7f7ddffae5daa20d00e6,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__23470,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa54ff3928a292e6e961591aef0c75c102fa7558f4b80ab259efa5a59bbaa97fc,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__6847,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa555186fb87d09cf5fc4250ee0fc91fe7ac2f8b6a233865e1b8b654da8d55c15,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12482|treino_2024_pos_dencun::semantic__displacement__12483,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa560d45296d9d96d369ef50ee1871e691b445963999711a4591ea19c488c905c,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__10009,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa56821a464f138a0d2d11c81d47a286b890e14b9cd968094915b1b04e6ba3195,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__15166,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa58ed8d1838256fc9afb61d79ea19a22b939c8d6d6fc124ecac57936867189f2,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__7427,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa5d7afb777c7b5cb715f0e4f7b5ecc4c310e553136265bb7eaadd463405c8b94,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__20034,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa60b6a15e6a7c8f571073cdd674bf1a72d4636efb95d4b842bbd1a8d24bcff54,victim,displacement,treino_2024_pos_dencun::semantic__displacement__1207,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa616b790aece02b7c033846ea792f0ff6ec67b74961f7cbeb143b44c6a3d77d8,victim,displacement,treino_2024_pos_dencun::semantic__displacement__3481,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa62eef21ce0189c847f9c22d2e433dca9a9f856d3d518dba7c37b76375587221,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__18471,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6313b9a81702fc29b2abf4493f6e0adcaf824da8b70f7d277ba963d59687545,victim,displacement,treino_2024_pos_dencun::semantic__displacement__34018,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa63685065e0a03fa7a2cfa047dcebf9c0fe8f4c75d96ac613b79db912ccb9016,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__4207,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa638ede32259ea2d798914e50ca669f2ed6642f336cfa54e8ebb66a461ef9030,victim,insertion,treino_2024_pos_dencun::semantic__insertion__4930,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6392ad2b6951ee14accddb1ec371b8fc6cc5c92f3533c3a23d78c6c1c907406,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__8822,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa64ab07f373243aa8d0934f712b1459ad356f7adc9551eeee40f30e3e1d04c4f,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__19665,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa67424494b4344ff143b377c6b98e6c8b732e5825a372e6ceff44a108eb2c784,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__37262,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa67ec44c5b978239099932175e19392651d66c6ce7f9af0137ce6349a6a7731c,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__10049,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa68738393906690e8ffbe529c37d75a32f2366078b09851c845e1e9176512975,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__6131,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6962b72787685c7b639a4281ac63f3bf762440cd7c7ba439cf8d5c25173c568,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__9246,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6bcab0a81e8db89bcd38d0ee518ed6ae39b546a39d56f4559c8c4316e6f964d,victim,displacement,treino_2024_pos_dencun::semantic__displacement__21775,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6bed6b68f42685d02688d9e58709290b96b657a026bc1ae3451f5517e3c213c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18324|treino_2024_pos_dencun::semantic__displacement__18325,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa6c6f9c3652c3e36ddb9c4f4895934d0d8b00fbed7977e60a2b264b95ba6d5df,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__4712,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6e067d37918840babb0e8d5d3e98faddd94d099b04699f3f3a883f770b7dda8,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__17086,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6e7d021d7a43da458b6859a4230dbd2e8f9ecf916f207bf84076c9f4d633e49,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__29754,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6eefecc6459f49350776d22677b343033ee70ae928554951168b9c4720a33ea,victim,displacement,treino_2024_pos_dencun::semantic__displacement__9956,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa6fefd908da7a4acf6ea28fa0cddfffafaf763901588722f17146be01a378aa5,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__28769,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa702cc3368b913f3e4e9c721ff9359fe5aa8f5dec004f45ecacceb4eaa0dd85e,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__35295,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa70ce8623125811648439ff1eeed4d17af2b27c3be0fd7f6202d3353d4c7cbde,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__12594,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa71eab9c72f92011aac4911f8e7969720764df43818bbd7f3f9c935bbebb0c29,victim,insertion,treino_2024_pos_dencun::semantic__insertion__7598,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7231bbc29fca7fd695c0915f0c5b728a4ec92eca0a50e53b904776a3a8098e9,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__19887,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa72b62640ff7c420a6355591145e416501eff499828d3989197d7f81aa8e6888,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__9329,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa73706218a498ac013777577f26d35dfa4abe3f2e4efefe02a3e016fdd6574f1,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__1217,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7518788ee59f4f39e4e2a713f3a5c929239d109e5ec7f827e6a1e98f617ef38,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__14001,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa751893f9ac23ed01eccb51667c38d033e7f2b80437ea60cddd102cf615f21b8,victim,insertion,treino_2024_pos_dencun::semantic__insertion__2379,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7553c81925b581da82643c3437f8bfe92ca1190e9fe40022da74efa9e4ccd5a,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__40778,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa75994be211319e73e97026754e8215c8d74a8989fc0ffdd383ebaf856ebf640,victim,displacement,treino_2024_pos_dencun::semantic__displacement__40530,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa76409c00bae9decd0b623b9d03477a3d9038a6d997cd6c24c6e6be2b41846ac,victim,insertion,treino_2024_pos_dencun::semantic__insertion__20032,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa783508f01f71464343812e87b0976b842fb108e8b2c8795fa714a1672a6e2f0,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__19680,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa78d8599a7e15e114f1382013416ff311bbd71a88197ad016e9d9592a3db5ff6,victim,displacement,treino_2024_pos_dencun::semantic__displacement__22079,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7a08ac55fff8a2f913e151f86c751b26dc6c7035c9bd4cc3356d18e2f792e46,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__6929,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7afb1567edff3132c7f154b1504a483218fc7f4afe427958ad0ca9c51756cd8,victim,displacement,treino_2024_pos_dencun::semantic__displacement__12456,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7c539efd1d76f97707a1a9dc4b22c80ae139a4ebb217bbcb86524508cb00887,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__37162,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7c70d12aaccae7c1d7530cd01056c186bc2bd1f638d2c36f3031f4fde197758,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28973|treino_2024_pos_dencun::semantic__displacement__28974,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa7cd22264a1663add413f2b011c89873d6dceef5bbfa519b975db44942988b06,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__30575,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa7de03e239878ace16382a947b3c35643c5c65865746618d34e4b5655660ca7b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8822|treino_2024_pos_dencun::semantic__displacement__8824,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa7ebd82bac8c88590f18c2dcd0bfb58c707064437816d51f1039ca27de59c8c6,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__1676,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa801f645a14cd9ce1d64acf0ab64bdc27c97accd0a34d8f989f465c9a6a147af,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__5395,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa8152e756b8c3a7abdcaf5847af6d894b1ac5aa866e647b9e53ac9a67ce7d000,victim,insertion,treino_2024_pos_dencun::semantic__insertion__25271,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa8253c8db87520e207604af15e1792fbc34a87170db319cbfc5019c254562821,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__12552,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa83125bd4634875fe9e923e87230d896a2f02b57c46e46bf8a2bd4369b6c1a09,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10001|treino_2024_pos_dencun::semantic__displacement__10002,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa83deb882635cd34e3e882fa239d6b3277829fa74b5f9587f8e8a258f9897184,victim,insertion,treino_2024_pos_dencun::semantic__insertion__5313,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa84785d874a0e3c423eb17f8b1e6d3964674a5bc0f0c236005b0bbc9a993fa69,victim,insertion,treino_2024_pos_dencun::semantic__insertion__11369,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0xa8497df892f63f0e18488d86ca431584415fa110c7d990c9f3db7fbc1976dd46,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__12081,1,1,0,1,0,semantic_event_roles_only
