split,tx_hash,roles,attack_types,event_keys,event_count,strict_label,strict_conflict,sensitivity_label,sensitivity_conflict,reference_scope
treino_2024_pos_dencun,0x4a86877b8016957b17da95ae2c1dfd6251e5b5f2f3c68cdce27ababf771fa169,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27641|treino_2024_pos_dencun::semantic__displacement__27644,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4b542fba4f119bd6654e03ecbd1a23ef5db2f9f10ea5f676bf0e19b393c8c129,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7520|treino_2024_pos_dencun::semantic__displacement__7521,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4d13396b9e811318b4fe8ce21bd26fbabb95eaedc4b860c09d0728fd86f4c962,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16187|treino_2024_pos_dencun::semantic__displacement__16188,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4d932a3afaaa84a9f22eeb0125cd72c0270cd4e326c75835275c222a3a48aba9,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17820|treino_2024_pos_dencun::semantic__displacement__17821,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4e654f8602bdae5a186a8952af63e3992f3cfc962c5ac129ee03c21f509a36da,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__4416|treino_2024_pos_dencun::semantic__displacement__4417,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4ee0a39eab255fb691ab298823935b828ca22578ddae39aedbcecdac2f7d52d9,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7446|treino_2024_pos_dencun::semantic__displacement__7447,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x4f8e8353383b2c59f54001361b84a9a49bd5e45193123008f411738017e9b2cd,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18310|treino_2024_pos_dencun::semantic__displacement__18312,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5284f935e138e42e959be9494d1920c496e4a2bffe0a8668112098a93b6d52e5,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12971|treino_2024_pos_dencun::semantic__displacement__12972,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x52c3648928439bad2266ecb7f7f9ead9c740d5d062c81d8f5e1f661bff6fa658,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18273|treino_2024_pos_dencun::semantic__displacement__18275,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x554310bf62abab5e0916119b84150bbdfaa97b214cfda118043f7a8ce161b821,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27382|treino_2024_pos_dencun::semantic__displacement__27383,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x55f79cfc6158494eff6323de06213419bec17b5131a5098345e1f060522e6388,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7509|treino_2024_pos_dencun::semantic__displacement__7510,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x567ade6c9575ecf9c917e9ede16dc77e29e8bec8a0087454b60ce68016b14ba8,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18264|treino_2024_pos_dencun::semantic__displacement__18265,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x568cee11e2b9a886e5fe194bf598b0a95cb2528509543284d32f221e4c40126a,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12206|treino_2024_pos_dencun::semantic__displacement__12208,2,1,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x570b15c1188046cd8808ceeaf13e57fe988381ce496b764b2288d29fc249e4e7,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__11957|treino_2024_pos_dencun::semantic__displacement__11958,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5725146117e352d5733081651b8f83d407bb8ca334329e5f6b2cda31a5b8fc3f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5811|treino_2024_pos_dencun::semantic__displacement__5813,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5b02cf7173abada81c14fb9344ba6ecce7c78d1d04ad8f0219571ba6025b87c2,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__2710|treino_2024_pos_dencun::semantic__displacement__2711,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5c6fc7d8934473dc7f8d4d361af9071bfc6e44bf00e6d49b92b0e8ffa2307870,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12807|treino_2024_pos_dencun::semantic__displacement__12809,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5dcf1bb54f81db5d276cebec368e063988a7a01856e42eebf29428b90c1d7587,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__32956|treino_2024_pos_dencun::semantic__displacement__32957,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5e04764fbfab331437332953676c422cebf20d3eea5a97c4592e671b09e967ff,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19645|treino_2024_pos_dencun::semantic__displacement__19646,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5e7a56f81a922c5d0e5be33d12daafe4e33ce67e3db4ae270227e1f266d9e4aa,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28617|treino_2024_pos_dencun::semantic__displacement__28618,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x5ef9f4fd2bf3213a0e6961d848beeab81078dc99f17dbb3cbdad955301dcb8aa,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__1236|treino_2024_pos_dencun::semantic__displacement__1237,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x613a8da5a6ab98d585dc0a18f4855445132ee2d13dfce124b42230e8a85f350a,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__1242|treino_2024_pos_dencun::semantic__displacement__1243,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x622fdf617f075ae5ba7eb3d624700903f426576398f7094f0fbd214458359d77,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9470|treino_2024_pos_dencun::semantic__displacement__9472,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x63826b19016f752b709ad3c58698da66b63c53d83d2460043a28a5e719edb6e4,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7268|treino_2024_pos_dencun::semantic__displacement__7270,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x64f8ff106d7aa1ef44932c913796bd1950a922b461bbb3ef2da3c60e7db7cb9c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5147|treino_2024_pos_dencun::semantic__displacement__5148,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6575f5d612db5fecbd066b93d5aca00967f553eb667c8a9fb97c042f2b84fd82,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14710|treino_2024_pos_dencun::semantic__displacement__14711,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x665d8c34ef3ac2d6c25f02a01bd478b10a2c381425a6e8383f479e03531c8be6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13604|treino_2024_pos_dencun::semantic__displacement__13605,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x666292728e5f7077e0a2245b044a5a4426192eb7f6576642f27fb169e259ad5b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9995|treino_2024_pos_dencun::semantic__displacement__9996,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x673228544bcd2b67ed1e646f1f88ef95135468bdcbf6b65a498fc705e1c2242c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5821|treino_2024_pos_dencun::semantic__displacement__5822,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x684b7402274660a645da013886240e76df09a493b130db623d7cc9588030e88f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__31011|treino_2024_pos_dencun::semantic__displacement__31013,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6b0ebee340b35d7017761cde30268f6a338825bee8812d55e7c65c68d1068cea,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__4812|treino_2024_pos_dencun::semantic__displacement__4813,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6bc924a03fc2d487f71a70840dac9c6d82e6ddb9f3edd90c0fafcd3d5dbd24c9,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28500|treino_2024_pos_dencun::semantic__displacement__28501,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6c24a973382442dd6b95f4ca7099d14113525f148942c0d9e66320d9c2f7589c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12986|treino_2024_pos_dencun::semantic__displacement__12987,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6cd007b437dde6d0d4c6f18c973f37c880b14f70e91eff3d652ad16e1131e621,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__6693|treino_2024_pos_dencun::semantic__displacement__6694,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6d115850b663d41e4d9304d4ad74df5973712e3592909de167c33db2ebaa0302,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12458|treino_2024_pos_dencun::semantic__displacement__12460,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6f2db050dc840e50ae2c1cd441b8b51bf7d50b5a40cdfe0c15c37dcf04bc8360,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8836|treino_2024_pos_dencun::semantic__displacement__8838,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6fa151375e6d58e338774e4ec8c8ae82a7e762d847d5cce171ce1e50e18e6970,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19838|treino_2024_pos_dencun::semantic__displacement__19839,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x6fe8e9bf7141fe54c7edceca61ebdef0a8440e698ecc10360564da63e531e71e,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7034|treino_2024_pos_dencun::semantic__displacement__7036,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x7146fc7fcc4a64ca154d7fbdddc5ffb43834f3c6ee41167a026c08d8e45bd5e1,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9985|treino_2024_pos_dencun::semantic__displacement__9987,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x71c70dc650cc8c51c25af81182c0f5d4b407e7ca665006c6a71b21d0473a8ba6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5517|treino_2024_pos_dencun::semantic__displacement__5519,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x7259327047e311c9dce0345e6fee1faf4b193470fc412e43387a1ee82ae4f08e,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9976|treino_2024_pos_dencun::semantic__displacement__9977,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x72df97e30422f3d1ac92e7a6765cf0f676da1cb28e718ffbfba71460b4fe881d,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9018|treino_2024_pos_dencun::semantic__displacement__9019,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x74837c263e3ceef86ac53a578e1b1d647accbbafb893e9a96dbafe3060cc1137,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__25522|treino_2024_pos_dencun::semantic__displacement__25523,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x771a9ada21aefe8abd586da49b5aeadbe4c2ef03e1028c51c3e55569fbe96094,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18801|treino_2024_pos_dencun::semantic__displacement__18802,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x779a6126909a08ade51859639139bda4d661d67b62d3b86399af16d8a2dc29a3,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5264|treino_2024_pos_dencun::semantic__displacement__5265,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x7d112b70a2fdbd186fe7ed685c2d365d5b1082385ee3f37f2ecb64c6f361c4ee,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__4511|treino_2024_pos_dencun::semantic__displacement__4514,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x7d5e2e51e066b6c270430abdb0241507ed2d7164c72096c2b705f6fbe703f56f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5265|treino_2024_pos_dencun::semantic__displacement__5266,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x80b0dcb304a7d5bba9320fd9f9c52c022ae313a4618869b7e55fc517d84424cb,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17340|treino_2024_pos_dencun::semantic__displacement__17341,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8180f28f32a996981e237b59c521743335cafa6d1101248488a47ad70c6cf1fc,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18938|treino_2024_pos_dencun::semantic__displacement__18939,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x81a15c4c519239bdc8637d4756186fb252842763f870b80581bfaa400d283e26,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17520|treino_2024_pos_dencun::semantic__displacement__17521,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x82958ef2b51465a346bae2e4c0bcf763c9cda0e1930ed5cc3a79483b1a36bc51,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19626|treino_2024_pos_dencun::semantic__displacement__19627,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x838ded593380c01e6e414b75613cae3485a99076384a2c9425619df67270ce20,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13895|treino_2024_pos_dencun::semantic__displacement__13897,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x83961007c953974b2d4e3aafecd15ef22c1411af8a91b5e9aa512fffaed0bcff,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8272|treino_2024_pos_dencun::semantic__displacement__8273,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x840bcf93b2d65de794097e8b385826b0516f22ecf2d4f08f8ba44b4f32b4a300,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27475|treino_2024_pos_dencun::semantic__displacement__27476,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x856f89e0dcfbfd661a9969029472afe0d8b9772e4339afed89b4940fcd0185ed,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10271|treino_2024_pos_dencun::semantic__displacement__10273,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x861bd40790c5cc014fcae04ef1093f1e942c6360285292da19ed1c5283096c5e,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__31114|treino_2024_pos_dencun::semantic__displacement__31115,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x88db8a823f36501f6f9413c12ab2e81cd9449b03dba3d7c3c7a756362dcb0ea6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28608|treino_2024_pos_dencun::semantic__displacement__28609,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x896c85e6d5fb2a908f9a835efe3d1309d949ebd3e009f3ee85d6331cb7168209,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__13014|treino_2024_pos_dencun::semantic__displacement__13015,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x89b3a69dc276e65a916fa4b5a78df99981adf491fe79a5b3c4ac9a86aa417998,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16220|treino_2024_pos_dencun::semantic__displacement__16221,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8a24ce39f5caab00701dad8fc32dc148812ea80d113204d71e320e22661b4e4e,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10952|treino_2024_pos_dencun::semantic__displacement__10953,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8a9a98005020e3c715fbd13cdf120d0eba97fc991bd6267b06eaa56349730ef1,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__3469|treino_2024_pos_dencun::semantic__displacement__3470,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8d07a50fd7c6b5a72ae9c68c039701ee058ea641ca9a9c49915a68fcbd96d818,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__21097|treino_2024_pos_dencun::semantic__displacement__21098,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8d1974435167dbd1c48a3d7e83879b9fdac7d5552c8393817d3580a81cecb540,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9763|treino_2024_pos_dencun::semantic__displacement__9764,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8d475ce85d0873e678672b912fc54c120e990b2775d6042e3ac8ce182e54bf6c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12467|treino_2024_pos_dencun::semantic__displacement__12468,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8eb418b938b9b00c26524eb0a62d5e0aa4bf9f8cb7bdc7502bad52b0c74fdadf,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__20282|treino_2024_pos_dencun::semantic__displacement__20283,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8f7859afdf9cce8be7cdf3060f91f82cc57c7cdd4a3e997632563ee823b25c65,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__4388|treino_2024_pos_dencun::semantic__displacement__4389,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x8fe76d097f147fd02cf6c4a6c2213522574ac8cdba8e035cec9690a836bbd776,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9993|treino_2024_pos_dencun::semantic__displacement__9996,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x907055813907207b67fd88e0cc61154121e1920a845da7b6eceb7fc85bfd8eb6,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5816|treino_2024_pos_dencun::semantic__displacement__5819,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9158dbe2becf4dbb51d06853bbda5875318abaabfa233e4c4fff6d60a3b667f8,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17353|treino_2024_pos_dencun::semantic__displacement__17356,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x93779a56080f8ffa0f804387cfb5ac2b6c38306452f273bec2f105b43e80a48f,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28142|treino_2024_pos_dencun::semantic__displacement__28143,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x939edccd6af219fa1138ddb0ffff1a34b2ea0f6b4c817f20f9ed2249afbec557,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__31023|treino_2024_pos_dencun::semantic__displacement__31024,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x93ee0d23371f1b1bfc5d98e02dd754b17a9f510a748b18c23048358877e2718c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__9987|treino_2024_pos_dencun::semantic__displacement__9988,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x942c0379e498fbadbaf861d0f968f27b9b8324ca41137ff61293dfba3e81c7c5,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5369|treino_2024_pos_dencun::semantic__displacement__5370,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9540cbcf67496ac45940711122706de98f58c770ebc0feda49e2c480eede8606,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12987|treino_2024_pos_dencun::semantic__displacement__12990,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x95c2994cad0e74ac4a8d28d792b511ea25e1d8bb893579ef9d61f32c24d89426,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__26147|treino_2024_pos_dencun::semantic__displacement__26149,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x962311abd20a11dec3734c80eb0cc37a18fce1fd7fa70802db3174c5e2b34179,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__35242|treino_2024_pos_dencun::semantic__displacement__35243,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9b2503dc99aa4a75e044b52aca53eb470af25107ffbada7ed969d32c630c23b0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__34797|treino_2024_pos_dencun::semantic__displacement__34798,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9b38197ec90272d09c9d098df8adc323107b6f26f17fcf5973a50f8823794a9c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12820|treino_2024_pos_dencun::semantic__displacement__12821,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9e965aca6bef64878cad346f5b87cf55db8c5915f518875de67afaec8016a277,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__33365|treino_2024_pos_dencun::semantic__displacement__33366,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9f7b74470369807e89ca7238b6e6d88560dfefdc7119e31e34c971dc6a38e348,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17344|treino_2024_pos_dencun::semantic__displacement__17347,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9f7cc0108756482d503fe84a5482e23138a376d84afacb98e90a7248c68e58dc,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18325|treino_2024_pos_dencun::semantic__displacement__18328,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x9fd95de45102a5e76facd283d4edbddcf03fff40b28b6f2f53c8c8aaf4e91f22,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7177|treino_2024_pos_dencun::semantic__displacement__7178,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa050904b3dfb0040fb1ed0e0420823b546c7fba2c987db6abe0fcc6ff218722b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12972|treino_2024_pos_dencun::semantic__displacement__12974,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa13f0991bcea05c99786eb2d13b9fc6529ac0cb89a515ce9dabf3dfd41d98dee,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__20531|treino_2024_pos_dencun::semantic__displacement__20532,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa16af5d091b03bcdb6c928ac0a5823e5db31b9cc1b8bf8b1d19e4c3e4f3ffb36,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19865|treino_2024_pos_dencun::semantic__displacement__19866,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa3b0fe7b035b5cc0f5c12242c5e5ce2de7f124d38048c9b75c24dc3906cb9f66,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__41385|treino_2024_pos_dencun::semantic__displacement__41386,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa49752ea8ddd981bcaf5e5520de599def091f24dbf08f44053f615e840a06c5b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__15446|treino_2024_pos_dencun::semantic__displacement__15448,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa555186fb87d09cf5fc4250ee0fc91fe7ac2f8b6a233865e1b8b654da8d55c15,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__12482|treino_2024_pos_dencun::semantic__displacement__12483,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa6bed6b68f42685d02688d9e58709290b96b657a026bc1ae3451f5517e3c213c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__18324|treino_2024_pos_dencun::semantic__displacement__18325,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa7c70d12aaccae7c1d7530cd01056c186bc2bd1f638d2c36f3031f4fde197758,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28973|treino_2024_pos_dencun::semantic__displacement__28974,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa7de03e239878ace16382a947b3c35643c5c65865746618d34e4b5655660ca7b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8822|treino_2024_pos_dencun::semantic__displacement__8824,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xa83125bd4634875fe9e923e87230d896a2f02b57c46e46bf8a2bd4369b6c1a09,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10001|treino_2024_pos_dencun::semantic__displacement__10002,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xab34d007bd57e9f5cc4e2bd66b7aab20e348595cd104d0734f63a068ef7d1ce0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16176|treino_2024_pos_dencun::semantic__displacement__16177,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xaba921974c9b1359a8dbce52784611fff2ddb83d685be8f6811ea667b47f5874,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7990|treino_2024_pos_dencun::semantic__displacement__7992,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xac0e87f4172785ea44d6e3988a72914d1ef6307b827a19059dfb89b3e91e6c1b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__34797|treino_2024_pos_dencun::semantic__displacement__34801,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xac6b8f2b02c5c21cda9e1df43c192892e2cea3d2ac70f1519d5401f45015cc30,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__5808|treino_2024_pos_dencun::semantic__displacement__5809,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xacd3b4f75c94031d0fa31ced3f38eef0efea4c7e959f87eb5d38d35f6144339b,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__17733|treino_2024_pos_dencun::semantic__displacement__17735,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xb10a5adf8296d554832ff5fcc62264a5092760d2b741ad2484cd8baf16e622e3,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__24199|treino_2024_pos_dencun::semantic__displacement__24200,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xb2798540efe05c22ca043b2f8d1f6b6c579ea60ab1bc3e42050040d37d98dedf,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__6342|treino_2024_pos_dencun::semantic__displacement__6343,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xb382982891208b17d79e8a5b15303ad38df390d6cd00ffe060c2dc0f04cadb09,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__28962|treino_2024_pos_dencun::semantic__displacement__28963,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0xb384b3a9dbf5b43923c129e0a956c4c4b30625e439eb16e451f32ce7f4270270,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__24741|treino_2024_pos_dencun::semantic__displacement__24742,2,,0,,1,semantic_event_roles_only
