audit_id,detection_event_id,detector,saved_label,recomputed_label,validation_result,issues
semantic__displacement__7434,7434,displacement,provável,provável,valid,
semantic__displacement__7438,7438,displacement,provável,provável,valid,
semantic__displacement__7444,7444,displacement,provável,provável,valid,
semantic__displacement__7446,7446,displacement,provável,provável,valid,
semantic__displacement__7447,7447,displacement,provável,provável,valid,
semantic__displacement__7451,7451,displacement,provável,provável,valid,
semantic__displacement__7453,7453,displacement,provável,provável,valid,
semantic__displacement__7502,7502,displacement,provável,provável,valid,
semantic__displacement__7503,7503,displacement,provável,provável,valid,
semantic__displacement__7507,7507,displacement,provável,provável,valid,
semantic__displacement__7509,7509,displacement,provável,provável,valid,
semantic__displacement__7510,7510,displacement,provável,provável,valid,
semantic__displacement__7512,7512,displacement,provável,provável,valid,
semantic__displacement__7516,7516,displacement,provável,provável,valid,
semantic__displacement__7519,7519,displacement,provável,provável,valid,
semantic__displacement__7520,7520,displacement,provável,provável,valid,
semantic__displacement__7521,7521,displacement,provável,provável,valid,
semantic__displacement__7618,7618,displacement,provável,provável,valid,
semantic__displacement__7627,7627,displacement,provável,provável,valid,
semantic__displacement__7666,7666,displacement,provável,provável,valid,
semantic__displacement__7769,7769,displacement,provável,provável,valid,
semantic__displacement__7948,7948,displacement,provável,provável,valid,
semantic__displacement__7949,7949,displacement,provável,provável,valid,
semantic__displacement__7975,7975,displacement,provável,provável,valid,
semantic__displacement__7980,7980,displacement,provável,provável,valid,
semantic__displacement__7983,7983,displacement,provável,provável,valid,
semantic__displacement__7985,7985,displacement,provável,provável,valid,
semantic__displacement__7987,7987,displacement,provável,provável,valid,
semantic__displacement__7990,7990,displacement,provável,provável,valid,
semantic__displacement__7992,7992,displacement,provável,provável,valid,
semantic__displacement__8001,8001,displacement,provável,provável,valid,
semantic__displacement__8013,8013,displacement,provável,provável,valid,
semantic__displacement__8081,8081,displacement,provável,provável,valid,
semantic__displacement__8203,8203,displacement,provável,provável,valid,
semantic__displacement__8206,8206,displacement,provável,provável,valid,
semantic__displacement__8208,8208,displacement,provável,provável,valid,
semantic__displacement__8211,8211,displacement,provável,provável,valid,
semantic__displacement__8215,8215,displacement,provável,provável,valid,
semantic__displacement__8261,8261,displacement,provável,provável,valid,
semantic__displacement__8264,8264,displacement,provável,provável,valid,
semantic__displacement__8267,8267,displacement,provável,provável,valid,
semantic__displacement__8270,8270,displacement,provável,provável,valid,
semantic__displacement__8272,8272,displacement,provável,provável,valid,
semantic__displacement__8273,8273,displacement,provável,provável,valid,
semantic__displacement__8320,8320,displacement,provável,provável,valid,
semantic__displacement__8322,8322,displacement,provável,provável,valid,
semantic__displacement__8324,8324,displacement,provável,provável,valid,
semantic__displacement__8326,8326,displacement,provável,provável,valid,
semantic__displacement__8329,8329,displacement,provável,provável,valid,
semantic__displacement__8331,8331,displacement,provável,provável,valid,
semantic__displacement__8332,8332,displacement,provável,provável,valid,
semantic__displacement__8337,8337,displacement,provável,provável,valid,
semantic__displacement__8340,8340,displacement,provável,provável,valid,
semantic__displacement__8359,8359,displacement,provável,provável,valid,
semantic__displacement__8394,8394,displacement,provável,provável,valid,
semantic__displacement__8396,8396,displacement,provável,provável,valid,
semantic__displacement__8402,8402,displacement,provável,provável,valid,
semantic__displacement__8437,8437,displacement,provável,provável,valid,
semantic__displacement__8485,8485,displacement,provável,provável,valid,
semantic__displacement__8486,8486,displacement,provável,provável,valid,
semantic__displacement__8489,8489,displacement,provável,provável,valid,
semantic__displacement__8492,8492,displacement,provável,provável,valid,
semantic__displacement__8499,8499,displacement,provável,provável,valid,
semantic__displacement__8507,8507,displacement,provável,provável,valid,
semantic__displacement__8610,8610,displacement,provável,provável,valid,
semantic__displacement__8616,8616,displacement,provável,provável,valid,
semantic__displacement__8654,8654,displacement,provável,provável,valid,
semantic__displacement__8709,8709,displacement,provável,provável,valid,
semantic__displacement__8711,8711,displacement,provável,provável,valid,
semantic__displacement__8713,8713,displacement,provável,provável,valid,
semantic__displacement__8716,8716,displacement,provável,provável,valid,
semantic__displacement__8750,8750,displacement,provável,provável,valid,
semantic__displacement__8759,8759,displacement,provável,provável,valid,
semantic__displacement__8760,8760,displacement,provável,provável,valid,
semantic__displacement__8762,8762,displacement,provável,provável,valid,
semantic__displacement__8791,8791,displacement,provável,provável,valid,
semantic__displacement__8807,8807,displacement,provável,provável,valid,
semantic__displacement__8812,8812,displacement,provável,provável,valid,
semantic__displacement__8813,8813,displacement,provável,provável,valid,
semantic__displacement__8815,8815,displacement,provável,provável,valid,
semantic__displacement__8822,8822,displacement,provável,provável,valid,
semantic__displacement__8824,8824,displacement,provável,provável,valid,
semantic__displacement__8826,8826,displacement,provável,provável,valid,
semantic__displacement__8831,8831,displacement,provável,provável,valid,
semantic__displacement__8836,8836,displacement,provável,provável,valid,
semantic__displacement__8838,8838,displacement,provável,provável,valid,
semantic__displacement__8849,8849,displacement,provável,provável,valid,
semantic__displacement__8853,8853,displacement,provável,provável,valid,
semantic__displacement__8858,8858,displacement,provável,provável,valid,
semantic__displacement__8866,8866,displacement,provável,provável,valid,
semantic__displacement__8880,8880,displacement,provável,provável,valid,
semantic__displacement__8884,8884,displacement,provável,provável,valid,
semantic__displacement__8889,8889,displacement,provável,provável,valid,
semantic__displacement__8891,8891,displacement,provável,provável,valid,
semantic__displacement__8951,8951,displacement,provável,provável,valid,
semantic__displacement__9007,9007,displacement,provável,provável,valid,
semantic__displacement__9016,9016,displacement,provável,provável,valid,
semantic__displacement__9018,9018,displacement,provável,provável,valid,
semantic__displacement__9019,9019,displacement,provável,provável,valid,
semantic__displacement__9020,9020,displacement,provável,provável,valid,
semantic__displacement__9023,9023,displacement,provável,provável,valid,
semantic__displacement__9028,9028,displacement,provável,provável,valid,
semantic__displacement__9034,9034,displacement,provável,provável,valid,
semantic__displacement__9039,9039,displacement,provável,provável,valid,
semantic__displacement__9109,9109,displacement,provável,provável,valid,
semantic__displacement__9119,9119,displacement,provável,provável,valid,
semantic__displacement__9120,9120,displacement,provável,provável,valid,
semantic__displacement__9121,9121,displacement,provável,provável,valid,
semantic__displacement__9129,9129,displacement,provável,provável,valid,
semantic__displacement__9223,9223,displacement,provável,provável,valid,
semantic__displacement__9225,9225,displacement,provável,provável,valid,
semantic__displacement__9283,9283,displacement,provável,provável,valid,
semantic__displacement__9288,9288,displacement,provável,provável,valid,
semantic__displacement__9289,9289,displacement,provável,provável,valid,
semantic__displacement__9306,9306,displacement,provável,provável,valid,
semantic__displacement__9334,9334,displacement,provável,provável,valid,
semantic__displacement__9363,9363,displacement,provável,provável,valid,
semantic__displacement__9390,9390,displacement,provável,provável,valid,
semantic__displacement__9456,9456,displacement,provável,provável,valid,
semantic__displacement__9465,9465,displacement,provável,provável,valid,
semantic__displacement__9467,9467,displacement,provável,provável,valid,
semantic__displacement__9470,9470,displacement,provável,provável,valid,
semantic__displacement__9472,9472,displacement,provável,provável,valid,
semantic__displacement__9476,9476,displacement,provável,provável,valid,
semantic__displacement__9479,9479,displacement,provável,provável,valid,
semantic__displacement__9480,9480,displacement,provável,provável,valid,
semantic__displacement__9484,9484,displacement,provável,provável,valid,
semantic__displacement__9549,9549,displacement,provável,provável,valid,
semantic__displacement__9561,9561,displacement,provável,provável,valid,
semantic__displacement__9593,9593,displacement,provável,provável,valid,
semantic__displacement__9613,9613,displacement,provável,provável,valid,
semantic__displacement__9615,9615,displacement,provável,provável,valid,
semantic__displacement__9616,9616,displacement,provável,provável,valid,
semantic__displacement__9620,9620,displacement,provável,provável,valid,
semantic__displacement__9752,9752,displacement,provável,provável,valid,
semantic__displacement__9757,9757,displacement,provável,provável,valid,
semantic__displacement__9761,9761,displacement,provável,provável,valid,
semantic__displacement__9763,9763,displacement,provável,provável,valid,
semantic__displacement__9764,9764,displacement,provável,provável,valid,
semantic__displacement__9769,9769,displacement,provável,provável,valid,
semantic__displacement__9771,9771,displacement,provável,provável,valid,
semantic__displacement__9774,9774,displacement,provável,provável,valid,
semantic__displacement__9833,9833,displacement,provável,provável,valid,
semantic__displacement__9847,9847,displacement,provável,provável,valid,
semantic__displacement__9854,9854,displacement,provável,provável,valid,
semantic__displacement__9956,9956,displacement,provável,provável,valid,
semantic__displacement__9957,9957,displacement,provável,provável,valid,
semantic__displacement__9959,9959,displacement,provável,provável,valid,
semantic__displacement__9962,9962,displacement,provável,provável,valid,
semantic__displacement__9965,9965,displacement,provável,provável,valid,
semantic__displacement__9968,9968,displacement,provável,provável,valid,
semantic__displacement__9970,9970,displacement,provável,provável,valid,
semantic__displacement__9976,9976,displacement,provável,provável,valid,
semantic__displacement__9977,9977,displacement,provável,provável,valid,
semantic__displacement__9981,9981,displacement,provável,provável,valid,
semantic__displacement__9983,9983,displacement,provável,provável,valid,
semantic__displacement__9985,9985,displacement,provável,provável,valid,
semantic__displacement__9987,9987,displacement,provável,provável,valid,
semantic__displacement__9988,9988,displacement,provável,provável,valid,
semantic__displacement__9991,9991,displacement,provável,provável,valid,
semantic__displacement__9993,9993,displacement,provável,provável,valid,
semantic__displacement__9995,9995,displacement,provável,provável,valid,
semantic__displacement__9996,9996,displacement,provável,provável,valid,
semantic__displacement__9999,9999,displacement,provável,provável,valid,
semantic__displacement__10001,10001,displacement,provável,provável,valid,
semantic__displacement__10002,10002,displacement,provável,provável,valid,
semantic__displacement__10004,10004,displacement,provável,provável,valid,
semantic__displacement__10006,10006,displacement,provável,provável,valid,
semantic__displacement__10009,10009,displacement,provável,provável,valid,
semantic__displacement__10011,10011,displacement,provável,provável,valid,
semantic__displacement__10033,10033,displacement,provável,provável,valid,
semantic__displacement__10081,10081,displacement,provável,provável,valid,
semantic__displacement__10108,10108,displacement,provável,provável,valid,
semantic__displacement__10109,10109,displacement,provável,provável,valid,
semantic__displacement__10211,10211,displacement,provável,provável,valid,
semantic__displacement__10212,10212,displacement,provável,provável,valid,
semantic__displacement__10256,10256,displacement,provável,provável,valid,
semantic__displacement__10270,10270,displacement,provável,provável,valid,
semantic__displacement__10271,10271,displacement,provável,provável,valid,
semantic__displacement__10273,10273,displacement,provável,provável,valid,
semantic__displacement__10275,10275,displacement,provável,provável,valid,
semantic__displacement__10278,10278,displacement,provável,provável,valid,
semantic__displacement__10380,10380,displacement,provável,provável,valid,
semantic__displacement__10381,10381,displacement,provável,provável,valid,
semantic__displacement__10387,10387,displacement,provável,provável,valid,
semantic__displacement__10392,10392,displacement,provável,provável,valid,
semantic__displacement__10451,10451,displacement,provável,provável,valid,
semantic__displacement__10452,10452,displacement,provável,provável,valid,
semantic__displacement__10710,10710,displacement,provável,provável,valid,
semantic__displacement__10830,10830,displacement,provável,provável,valid,
semantic__displacement__10831,10831,displacement,provável,provável,valid,
semantic__displacement__10832,10832,displacement,provável,provável,valid,
semantic__displacement__10836,10836,displacement,provável,provável,valid,
semantic__displacement__10838,10838,displacement,provável,provável,valid,
semantic__displacement__10839,10839,displacement,provável,provável,valid,
semantic__displacement__10896,10896,displacement,provável,provável,valid,
semantic__displacement__10899,10899,displacement,provável,provável,valid,
semantic__displacement__10902,10902,displacement,provável,provável,valid,
semantic__displacement__10917,10917,displacement,provável,provável,valid,
semantic__displacement__10947,10947,displacement,provável,provável,valid,
semantic__displacement__10948,10948,displacement,provável,provável,valid,
semantic__displacement__10950,10950,displacement,provável,provável,valid,
semantic__displacement__10952,10952,displacement,provável,provável,valid,
semantic__displacement__10953,10953,displacement,provável,provável,valid,
semantic__displacement__10955,10955,displacement,provável,provável,valid,
semantic__displacement__11027,11027,displacement,provável,provável,valid,
semantic__displacement__11087,11087,displacement,provável,provável,valid,
semantic__displacement__11131,11131,displacement,provável,provável,valid,
semantic__displacement__11133,11133,displacement,provável,provável,valid,
semantic__displacement__11137,11137,displacement,provável,provável,valid,
semantic__displacement__11138,11138,displacement,provável,provável,valid,
semantic__displacement__11141,11141,displacement,provável,provável,valid,
semantic__displacement__11143,11143,displacement,provável,provável,valid,
semantic__displacement__11148,11148,displacement,provável,provável,valid,
semantic__displacement__11199,11199,displacement,provável,provável,valid,
semantic__displacement__11221,11221,displacement,provável,provável,valid,
semantic__displacement__11224,11224,displacement,provável,provável,valid,
semantic__displacement__11231,11231,displacement,provável,provável,valid,
semantic__displacement__11265,11265,displacement,provável,provável,valid,
semantic__displacement__11306,11306,displacement,provável,provável,valid,
semantic__displacement__11322,11322,displacement,provável,provável,valid,
semantic__displacement__11418,11418,displacement,provável,provável,valid,
semantic__displacement__11443,11443,displacement,provável,provável,valid,
semantic__displacement__11586,11586,displacement,provável,provável,valid,
semantic__displacement__11587,11587,displacement,provável,provável,valid,
semantic__displacement__11614,11614,displacement,provável,provável,valid,
semantic__displacement__11616,11616,displacement,provável,provável,valid,
semantic__displacement__11618,11618,displacement,provável,provável,valid,
semantic__displacement__11659,11659,displacement,provável,provável,valid,
semantic__displacement__11679,11679,displacement,provável,provável,valid,
semantic__displacement__11681,11681,displacement,provável,provável,valid,
semantic__displacement__11682,11682,displacement,provável,provável,valid,
semantic__displacement__11884,11884,displacement,provável,provável,valid,
semantic__displacement__11953,11953,displacement,provável,provável,valid,
semantic__displacement__11957,11957,displacement,provável,provável,valid,
semantic__displacement__11958,11958,displacement,provável,provável,valid,
semantic__displacement__12029,12029,displacement,provável,provável,valid,
semantic__displacement__12058,12058,displacement,provável,provável,valid,
semantic__displacement__12061,12061,displacement,provável,provável,valid,
semantic__displacement__12094,12094,displacement,provável,provável,valid,
semantic__displacement__12097,12097,displacement,provável,provável,valid,
semantic__displacement__12139,12139,displacement,provável,provável,valid,
semantic__displacement__12140,12140,displacement,provável,provável,valid,
semantic__displacement__12181,12181,displacement,provável,provável,valid,
semantic__displacement__12187,12187,displacement,provável,provável,valid,
semantic__displacement__12206,12206,displacement,provável,provável,valid,
semantic__displacement__12212,12212,displacement,provável,provável,valid,
semantic__displacement__12316,12316,displacement,provável,provável,valid,
semantic__displacement__12318,12318,displacement,provável,provável,valid,
semantic__displacement__12321,12321,displacement,provável,provável,valid,
semantic__displacement__12326,12326,displacement,provável,provável,valid,
semantic__displacement__12432,12432,displacement,provável,provável,valid,
semantic__displacement__12449,12449,displacement,provável,provável,valid,
semantic__displacement__12450,12450,displacement,provável,provável,valid,
semantic__displacement__12452,12452,displacement,provável,provável,valid,
semantic__displacement__12456,12456,displacement,provável,provável,valid,
semantic__displacement__12458,12458,displacement,provável,provável,valid,
semantic__displacement__12460,12460,displacement,provável,provável,valid,
semantic__displacement__12462,12462,displacement,provável,provável,valid,
semantic__displacement__12463,12463,displacement,provável,provável,valid,
semantic__displacement__12467,12467,displacement,provável,provável,valid,
semantic__displacement__12468,12468,displacement,provável,provável,valid,
semantic__displacement__12475,12475,displacement,provável,provável,valid,
semantic__displacement__12478,12478,displacement,provável,provável,valid,
semantic__displacement__12480,12480,displacement,provável,provável,valid,
semantic__displacement__12482,12482,displacement,provável,provável,valid,
semantic__displacement__12483,12483,displacement,provável,provável,valid,
semantic__displacement__12487,12487,displacement,provável,provável,valid,
semantic__displacement__12490,12490,displacement,provável,provável,valid,
semantic__displacement__12503,12503,displacement,provável,provável,valid,
semantic__displacement__12505,12505,displacement,provável,provável,valid,
semantic__displacement__12509,12509,displacement,provável,provável,valid,
semantic__displacement__12510,12510,displacement,provável,provável,valid,
semantic__displacement__12512,12512,displacement,provável,provável,valid,
semantic__displacement__12515,12515,displacement,provável,provável,valid,
semantic__displacement__12518,12518,displacement,provável,provável,valid,
semantic__displacement__12521,12521,displacement,provável,provável,valid,
semantic__displacement__12524,12524,displacement,provável,provável,valid,
semantic__displacement__12526,12526,displacement,provável,provável,valid,
semantic__displacement__12527,12527,displacement,provável,provável,valid,
semantic__displacement__12530,12530,displacement,provável,provável,valid,
semantic__displacement__12614,12614,displacement,provável,provável,valid,
semantic__displacement__12617,12617,displacement,provável,provável,valid,
semantic__displacement__12619,12619,displacement,provável,provável,valid,
semantic__displacement__12621,12621,displacement,provável,provável,valid,
semantic__displacement__12624,12624,displacement,provável,provável,valid,
semantic__displacement__12626,12626,displacement,provável,provável,valid,
semantic__displacement__12630,12630,displacement,provável,provável,valid,
semantic__displacement__12633,12633,displacement,provável,provável,valid,
semantic__displacement__12635,12635,displacement,provável,provável,valid,
semantic__displacement__12639,12639,displacement,provável,provável,valid,
semantic__displacement__12650,12650,displacement,provável,provável,valid,
semantic__displacement__12651,12651,displacement,provável,provável,valid,
semantic__displacement__12654,12654,displacement,provável,provável,valid,
semantic__displacement__12655,12655,displacement,provável,provável,valid,
semantic__displacement__12658,12658,displacement,provável,provável,valid,
semantic__displacement__12662,12662,displacement,provável,provável,valid,
semantic__displacement__12664,12664,displacement,provável,provável,valid,
semantic__displacement__12667,12667,displacement,provável,provável,valid,
semantic__displacement__12669,12669,displacement,provável,provável,valid,
semantic__displacement__12672,12672,displacement,provável,provável,valid,
semantic__displacement__12682,12682,displacement,provável,provável,valid,
semantic__displacement__12729,12729,displacement,provável,provável,valid,
semantic__displacement__12764,12764,displacement,provável,provável,valid,
semantic__displacement__12807,12807,displacement,provável,provável,valid,
semantic__displacement__12808,12808,displacement,provável,provável,valid,
semantic__displacement__12809,12809,displacement,provável,provável,valid,
semantic__displacement__12814,12814,displacement,provável,provável,valid,
semantic__displacement__12816,12816,displacement,provável,provável,valid,
semantic__displacement__12819,12819,displacement,provável,provável,valid,
semantic__displacement__12820,12820,displacement,provável,provável,valid,
semantic__displacement__12821,12821,displacement,provável,provável,valid,
semantic__displacement__12923,12923,displacement,provável,provável,valid,
semantic__displacement__12932,12932,displacement,provável,provável,valid,
semantic__displacement__12935,12935,displacement,provável,provável,valid,
semantic__displacement__12940,12940,displacement,provável,provável,valid,
semantic__displacement__12952,12952,displacement,provável,provável,valid,
semantic__displacement__12959,12959,displacement,provável,provável,valid,
semantic__displacement__12961,12961,displacement,provável,provável,valid,
semantic__displacement__12965,12965,displacement,provável,provável,valid,
semantic__displacement__12966,12966,displacement,provável,provável,valid,
semantic__displacement__12969,12969,displacement,provável,provável,valid,
semantic__displacement__12971,12971,displacement,provável,provável,valid,
semantic__displacement__12972,12972,displacement,provável,provável,valid,
semantic__displacement__12974,12974,displacement,provável,provável,valid,
semantic__displacement__12978,12978,displacement,provável,provável,valid,
semantic__displacement__12980,12980,displacement,provável,provável,valid,
semantic__displacement__12982,12982,displacement,provável,provável,valid,
semantic__displacement__12983,12983,displacement,provável,provável,valid,
semantic__displacement__12986,12986,displacement,provável,provável,valid,
semantic__displacement__12987,12987,displacement,provável,provável,valid,
semantic__displacement__12990,12990,displacement,provável,provável,valid,
semantic__displacement__13010,13010,displacement,provável,provável,valid,
semantic__displacement__13011,13011,displacement,provável,provável,valid,
semantic__displacement__13014,13014,displacement,provável,provável,valid,
semantic__displacement__13015,13015,displacement,provável,provável,valid,
semantic__displacement__13017,13017,displacement,provável,provável,valid,
semantic__displacement__13059,13059,displacement,provável,provável,valid,
semantic__displacement__13162,13162,displacement,provável,provável,valid,
semantic__displacement__13206,13206,displacement,provável,provável,valid,
semantic__displacement__13207,13207,displacement,provável,provável,valid,
semantic__displacement__13215,13215,displacement,provável,provável,valid,
semantic__displacement__13245,13245,displacement,provável,provável,valid,
semantic__displacement__13317,13317,displacement,provável,provável,valid,
semantic__displacement__13320,13320,displacement,provável,provável,valid,
semantic__displacement__13324,13324,displacement,provável,provável,valid,
semantic__displacement__13599,13599,displacement,provável,provável,valid,
semantic__displacement__13601,13601,displacement,provável,provável,valid,
semantic__displacement__13602,13602,displacement,provável,provável,valid,
semantic__displacement__13604,13604,displacement,provável,provável,valid,
semantic__displacement__13605,13605,displacement,provável,provável,valid,
semantic__displacement__13607,13607,displacement,provável,provável,valid,
semantic__displacement__13624,13624,displacement,provável,provável,valid,
semantic__displacement__13811,13811,displacement,provável,provável,valid,
semantic__displacement__13851,13851,displacement,provável,provável,valid,
semantic__displacement__13863,13863,displacement,provável,provável,valid,
semantic__displacement__13865,13865,displacement,provável,provável,valid,
semantic__displacement__13867,13867,displacement,provável,provável,valid,
semantic__displacement__13870,13870,displacement,provável,provável,valid,
semantic__displacement__13875,13875,displacement,provável,provável,valid,
semantic__displacement__13877,13877,displacement,provável,provável,valid,
semantic__displacement__13878,13878,displacement,provável,provável,valid,
semantic__displacement__13881,13881,displacement,provável,provável,valid,
semantic__displacement__13892,13892,displacement,provável,provável,valid,
semantic__displacement__13895,13895,displacement,provável,provável,valid,
semantic__displacement__13897,13897,displacement,provável,provável,valid,
semantic__displacement__13900,13900,displacement,provável,provável,valid,
semantic__displacement__13903,13903,displacement,provável,provável,valid,
semantic__displacement__13904,13904,displacement,provável,provável,valid,
semantic__displacement__13905,13905,displacement,provável,provável,valid,
semantic__displacement__13908,13908,displacement,provável,provável,valid,
semantic__displacement__13911,13911,displacement,provável,provável,valid,
semantic__displacement__14001,14001,displacement,provável,provável,valid,
semantic__displacement__14132,14132,displacement,provável,provável,valid,
semantic__displacement__14221,14221,displacement,provável,provável,valid,
semantic__displacement__14222,14222,displacement,provável,provável,valid,
semantic__displacement__14225,14225,displacement,provável,provável,valid,
semantic__displacement__14228,14228,displacement,provável,provável,valid,
semantic__displacement__14231,14231,displacement,provável,provável,valid,
semantic__displacement__14234,14234,displacement,provável,provável,valid,
semantic__displacement__14240,14240,displacement,provável,provável,valid,
semantic__displacement__14242,14242,displacement,provável,provável,valid,
semantic__displacement__14244,14244,displacement,provável,provável,valid,
semantic__displacement__14245,14245,displacement,provável,provável,valid,
semantic__displacement__14252,14252,displacement,provável,provável,valid,
semantic__displacement__14253,14253,displacement,provável,provável,valid,
semantic__displacement__14258,14258,displacement,provável,provável,valid,
semantic__displacement__14286,14286,displacement,provável,provável,valid,
semantic__displacement__14447,14447,displacement,provável,provável,valid,
semantic__displacement__14469,14469,displacement,provável,provável,valid,
semantic__displacement__14678,14678,displacement,provável,provável,valid,
semantic__displacement__14698,14698,displacement,provável,provável,valid,
semantic__displacement__14699,14699,displacement,provável,provável,valid,
semantic__displacement__14702,14702,displacement,provável,provável,valid,
semantic__displacement__14703,14703,displacement,provável,provável,valid,
semantic__displacement__14705,14705,displacement,provável,provável,valid,
semantic__displacement__14708,14708,displacement,provável,provável,valid,
semantic__displacement__14710,14710,displacement,provável,provável,valid,
semantic__displacement__14711,14711,displacement,provável,provável,valid,
semantic__displacement__14714,14714,displacement,provável,provável,valid,
semantic__displacement__14716,14716,displacement,provável,provável,valid,
semantic__displacement__14764,14764,displacement,provável,provável,valid,
semantic__displacement__14765,14765,displacement,provável,provável,valid,
semantic__displacement__14767,14767,displacement,provável,provável,valid,
semantic__displacement__14854,14854,displacement,provável,provável,valid,
semantic__displacement__14957,14957,displacement,provável,provável,valid,
semantic__displacement__15016,15016,displacement,provável,provável,valid,
semantic__displacement__15019,15019,displacement,provável,provável,valid,
semantic__displacement__15023,15023,displacement,provável,provável,valid,
semantic__displacement__15027,15027,displacement,provável,provável,valid,
semantic__displacement__15157,15157,displacement,provável,provável,valid,
semantic__displacement__15159,15159,displacement,provável,provável,valid,
semantic__displacement__15162,15162,displacement,provável,provável,valid,
semantic__displacement__15166,15166,displacement,provável,provável,valid,
semantic__displacement__15169,15169,displacement,provável,provável,valid,
semantic__displacement__15172,15172,displacement,provável,provável,valid,
semantic__displacement__15174,15174,displacement,provável,provável,valid,
semantic__displacement__15175,15175,displacement,provável,provável,valid,
semantic__displacement__15176,15176,displacement,provável,provável,valid,
semantic__displacement__15179,15179,displacement,provável,provável,valid,
semantic__displacement__15182,15182,displacement,provável,provável,valid,
semantic__displacement__15184,15184,displacement,provável,provável,valid,
semantic__displacement__15187,15187,displacement,provável,provável,valid,
semantic__displacement__15192,15192,displacement,provável,provável,valid,
semantic__displacement__15196,15196,displacement,provável,provável,valid,
semantic__displacement__15198,15198,displacement,provável,provável,valid,
semantic__displacement__15203,15203,displacement,provável,provável,valid,
semantic__displacement__15247,15247,displacement,provável,provável,valid,
semantic__displacement__15324,15324,displacement,provável,provável,valid,
semantic__displacement__15326,15326,displacement,provável,provável,valid,
semantic__displacement__15329,15329,displacement,provável,provável,valid,
semantic__displacement__15330,15330,displacement,provável,provável,valid,
semantic__displacement__15333,15333,displacement,provável,provável,valid,
semantic__displacement__15382,15382,displacement,provável,provável,valid,
semantic__displacement__15384,15384,displacement,provável,provável,valid,
semantic__displacement__15387,15387,displacement,provável,provável,valid,
semantic__displacement__15390,15390,displacement,provável,provável,valid,
semantic__displacement__15393,15393,displacement,provável,provável,valid,
semantic__displacement__15395,15395,displacement,provável,provável,valid,
semantic__displacement__15398,15398,displacement,provável,provável,valid,
semantic__displacement__15446,15446,displacement,provável,provável,valid,
semantic__displacement__15448,15448,displacement,provável,provável,valid,
semantic__displacement__15457,15457,displacement,provável,provável,valid,
semantic__displacement__15470,15470,displacement,provável,provável,valid,
semantic__displacement__15472,15472,displacement,provável,provável,valid,
semantic__displacement__15474,15474,displacement,provável,provável,valid,
semantic__displacement__15482,15482,displacement,provável,provável,valid,
semantic__displacement__15524,15524,displacement,provável,provável,valid,
semantic__displacement__15684,15684,displacement,provável,provável,valid,
semantic__displacement__15711,15711,displacement,provável,provável,valid,
semantic__displacement__15713,15713,displacement,provável,provável,valid,
semantic__displacement__15859,15859,displacement,provável,provável,valid,
semantic__displacement__15875,15875,displacement,provável,provável,valid,
semantic__displacement__15877,15877,displacement,provável,provável,valid,
semantic__displacement__15880,15880,displacement,provável,provável,valid,
semantic__displacement__15883,15883,displacement,provável,provável,valid,
semantic__displacement__15890,15890,displacement,provável,provável,valid,
semantic__displacement__15894,15894,displacement,provável,provável,valid,
semantic__displacement__15896,15896,displacement,provável,provável,valid,
semantic__displacement__15907,15907,displacement,provável,provável,valid,
semantic__displacement__15925,15925,displacement,provável,provável,valid,
semantic__displacement__15930,15930,displacement,provável,provável,valid,
semantic__displacement__16051,16051,displacement,provável,provável,valid,
semantic__displacement__16064,16064,displacement,provável,provável,valid,
semantic__displacement__16069,16069,displacement,provável,provável,valid,
semantic__displacement__16073,16073,displacement,provável,provável,valid,
semantic__displacement__16093,16093,displacement,provável,provável,valid,
semantic__displacement__16096,16096,displacement,provável,provável,valid,
semantic__displacement__16174,16174,displacement,provável,provável,valid,
semantic__displacement__16176,16176,displacement,provável,provável,valid,
semantic__displacement__16177,16177,displacement,provável,provável,valid,
semantic__displacement__16180,16180,displacement,provável,provável,valid,
semantic__displacement__16184,16184,displacement,provável,provável,valid,
semantic__displacement__16186,16186,displacement,provável,provável,valid,
semantic__displacement__16187,16187,displacement,provável,provável,valid,
semantic__displacement__16188,16188,displacement,provável,provável,valid,
semantic__displacement__16190,16190,displacement,provável,provável,valid,
semantic__displacement__16193,16193,displacement,provável,provável,valid,
semantic__displacement__16195,16195,displacement,provável,provável,valid,
semantic__displacement__16196,16196,displacement,provável,provável,valid,
semantic__displacement__16220,16220,displacement,provável,provável,valid,
semantic__displacement__16221,16221,displacement,provável,provável,valid,
semantic__displacement__16223,16223,displacement,provável,provável,valid,
semantic__displacement__16228,16228,displacement,provável,provável,valid,
semantic__displacement__16229,16229,displacement,provável,provável,valid,
semantic__displacement__16232,16232,displacement,provável,provável,valid,
semantic__displacement__16234,16234,displacement,provável,provável,valid,
semantic__displacement__16239,16239,displacement,provável,provável,valid,
semantic__displacement__16242,16242,displacement,provável,provável,valid,
semantic__displacement__16245,16245,displacement,provável,provável,valid,
semantic__displacement__16309,16309,displacement,provável,provável,valid,
semantic__displacement__16310,16310,displacement,provável,provável,valid,
semantic__displacement__16339,16339,displacement,provável,provável,valid,
semantic__displacement__16403,16403,displacement,provável,provável,valid,
semantic__displacement__16425,16425,displacement,provável,provável,valid,
semantic__displacement__16529,16529,displacement,provável,provável,valid,
semantic__displacement__16532,16532,displacement,provável,provável,valid,
semantic__displacement__16538,16538,displacement,provável,provável,valid,
